avibase_id,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB
AVIBASE-F0CD0BD7,63.5,0.0,2500.0,2500.0,Shrubland,Omnivore,HC,No,Omnivore
AVIBASE-ADEDDFD6,55.56667,0.0,1800.0,1800.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-CE56D85A,46.26,0.0,2600.0,2600.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-38961C3A,58.5,2300.0,1200.0,3500.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-1050FB29,53.7,0.0,1500.0,1500.0,Shrubland,Omnivore,,No,Omnivore
AVIBASE-1B4F109C,62.75,0.0,46.0,46.0,Shrubland,Omnivore,CP,No,Omnivore
AVIBASE-87608314,70.45,0.0,200.0,200.0,Shrubland,Omnivore,CP,No,Omnivore
AVIBASE-23512589,50.6,0.0,715.0,715.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-53B8B2E8,68.1,300.0,650.0,950.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-F6DF700B,43.825,0.0,2000.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-C8F9F2D0,70.16667,0.0,520.0,520.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-6CB9F53A,68.4,0.0,1500.0,1500.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-E92F543E,54.5,0.0,100.0,100.0,Woodland,Carnivore,,No,Invertivore
AVIBASE-A3E0C737,60.93333,0.0,1500.0,1500.0,Desert,Omnivore,HC,No,Omnivore
AVIBASE-E866F8FA,64.05,0.0,1800.0,1800.0,Grassland,Carnivore,CP,No,Invertivore
AVIBASE-624FDE60,85.36667,1400.0,1600.0,3000.0,Shrubland,Carnivore,,No,Invertivore
AVIBASE-033B53E6,78.76,0.0,3000.0,3000.0,Desert,Carnivore,CP,No,Invertivore
AVIBASE-20748450,85.5,0.0,2000.0,2000.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-F4EE41F5,61.96667,0.0,2360.0,2360.0,Shrubland,Carnivore,CP,No,Invertivore
AVIBASE-6DF504ED,64.76667,0.0,1150.0,1150.0,Desert,Carnivore,,No,Invertivore
AVIBASE-55539291,50.0,0.0,200.0,200.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-C4D41592,61.25,0.0,3000.0,3000.0,Woodland,Omnivore,CP,No,Omnivore
AVIBASE-67BFEEF0,66.0,900.0,2100.0,3000.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-C146593B,86.5,0.0,900.0,900.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-C2A16FAE,114.25,0.0,900.0,900.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-9E532090,57.86667,0.0,900.0,900.0,Forest,Omnivore,CP,No,Omnivore
AVIBASE-65229424,70.6,0.0,1200.0,1200.0,Forest,Carnivore,CP,No,Invertivore
AVIBASE-5A358E52,56.91667,0.0,1000.0,1000.0,Forest,Herbivore,DM,No,Frugivore
AVIBASE-5A358E52,,0.0,220.0,220.0,Forest,Herbivore,,No,Frugivore
AVIBASE-EAC36FC4,,0.0,300.0,300.0,Forest,Herbivore,DM,No,Frugivore
AVIBASE-EBFD2E7C,57.4,0.0,1700.0,1700.0,Forest,Herbivore,,No,Frugivore
AVIBASE-C193474D,,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1DAF4FBC,72.0,0.0,50.0,50.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-D88E91F8,70.0,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-714CC7E7,190.0,0.0,675.0,675.0,Forest,Herbivore,,No,Frugivore
AVIBASE-14EA1B2B,67.41667,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-87C70101,130.5,0.0,1200.0,1200.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-468C94DE,83.66667,0.0,800.0,800.0,Forest,Herbivore,SP,No,Frugivore
AVIBASE-041F72CD,,0.0,1200.0,1200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-F5AFC816,54.75,0.0,1000.0,1000.0,Forest,Herbivore,PL,No,Frugivore
AVIBASE-21D04F26,,0.0,300.0,300.0,Forest,Herbivore,HC,No,Frugivore
AVIBASE-0A6E49EB,,1200.0,600.0,1800.0,Forest,Omnivore,,No,Omnivore
AVIBASE-2A15DF76,55.25,0.0,700.0,700.0,Forest,Herbivore,CP,No,Frugivore
AVIBASE-E989867D,62.0,0.0,1000.0,1000.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-E0A3FD2C,42.0,900.0,600.0,1500.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-49AC7F69,82.86667,0.0,500.0,500.0,Forest,Herbivore,,No,Omnivore
AVIBASE-17B8763A,47.0,500.0,200.0,700.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-90B5B8B0,61.13333,0.0,1200.0,1200.0,Forest,Herbivore,,No,Frugivore
AVIBASE-28D7FBB7,120.1,0.0,500.0,500.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-0A341459,,,,,Forest,Carnivore,,No,Omnivore
AVIBASE-98C34B37,,0.0,600.0,600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-51BBE050,82.5,150.0,450.0,600.0,Forest,Omnivore,CV,No,Omnivore
AVIBASE-645D0A23,217.0,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-2F1EB496,192.5,0.0,500.0,500.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-585791D1,148.0,0.0,600.0,600.0,Forest,Herbivore,,No,Frugivore
AVIBASE-B3AE961E,124.0,0.0,1000.0,1000.0,Forest,Omnivore,,No,Invertivore
AVIBASE-6DE7C210,,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-49A7572C,126.5,200.0,700.0,900.0,Forest,Herbivore,,No,Frugivore
AVIBASE-68A78883,109.0,1250.0,,,Forest,Omnivore,O,No,Omnivore
AVIBASE-25C10A1A,145.0,0.0,1500.0,1500.0,Forest,Omnivore,CV,No,Omnivore
AVIBASE-4BF75EE6,,0.0,1500.0,1500.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-78348EF2,,0.0,1200.0,1200.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-15FFA539,,0.0,250.0,250.0,Forest,Herbivore,,No,Frugivore
AVIBASE-157B2BF5,,1000.0,500.0,1500.0,Forest,Omnivore,,No,Omnivore
AVIBASE-EDAF97E7,50.0,0.0,1000.0,1000.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-58C780B0,47.66667,700.0,300.0,1000.0,Forest,Omnivore,,No,Omnivore
AVIBASE-79264228,88.5,0.0,800.0,800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-6BEF1E77,,0.0,2000.0,2000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-DEA48F1F,195.0,0.0,1370.0,1370.0,Forest,Omnivore,CV,No,Omnivore
AVIBASE-E5D74EED,192.0,0.0,100.0,100.0,Forest,Omnivore,,No,Omnivore
AVIBASE-0DC9A072,192.0,0.0,1300.0,1300.0,Forest,Herbivore,"CV,O",No,Frugivore
AVIBASE-1A713EA2,126.0,300.0,1000.0,1300.0,Woodland,Herbivore,CV,No,Frugivore
AVIBASE-B483CC1C,97.2,0.0,1520.0,1520.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-65BCBB64,117.66667,0.0,500.0,500.0,Grassland,Omnivore,CV,No,Omnivore
AVIBASE-D70B61EE,95.5,,,,Human Modified,Omnivore,"CV,HC",No,Omnivore
AVIBASE-5FE2771C,,0.0,1500.0,1500.0,Grassland,Omnivore,CV,No,Omnivore
AVIBASE-8724C64A,82.5,0.0,2000.0,2000.0,Woodland,Omnivore,CV,No,Omnivore
AVIBASE-EABE979B,,800.0,400.0,1200.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-F8CFF92C,69.0,0.0,500.0,500.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-F23A2F38,116.41667,0.0,3000.0,3000.0,Human Modified,Omnivore,CV,No,Omnivore
AVIBASE-A0FB9485,,0.0,2000.0,2000.0,Grassland,Omnivore,CV,No,Omnivore
AVIBASE-DDF650D1,,0.0,1500.0,1500.0,Grassland,Omnivore,CV,No,Omnivore
AVIBASE-462CDF14,,0.0,2400.0,2400.0,Human Modified,Omnivore,CV,No,Omnivore
AVIBASE-8E1A6EB9,65.0,0.0,500.0,500.0,Shrubland,Omnivore,CV,No,Omnivore
AVIBASE-632ACC15,81.5,0.0,1300.0,1300.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-DAC2B38A,157.66667,0.0,2000.0,2000.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-5DC5A1CC,83.33333,0.0,1500.0,1500.0,Shrubland,Omnivore,,No,Omnivore
AVIBASE-0F5360B9,83.0,0.0,1600.0,1600.0,Grassland,Omnivore,DM,No,Omnivore
AVIBASE-6BF56F5F,,0.0,1600.0,1600.0,Grassland,Omnivore,DM,No,Omnivore
AVIBASE-2FC5C397,74.85,0.0,500.0,500.0,Forest,Carnivore,,No,Invertivore
AVIBASE-FDA38B76,39.4,800.0,700.0,1500.0,Woodland,Omnivore,,No,Omnivore
AVIBASE-ED5CDA85,61.0,0.0,400.0,400.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-1D3605F2,38.0,0.0,2000.0,2000.0,Woodland,Omnivore,CV,No,Omnivore
AVIBASE-8A195598,,0.0,500.0,500.0,Forest,Herbivore,,No,Frugivore
AVIBASE-1D3605F2,,,,,Woodland,Omnivore,,No,Omnivore
AVIBASE-E44DFDFA,46.0,900.0,900.0,1800.0,Forest,Carnivore,,No,Invertivore
AVIBASE-E3A389C3,,400.0,600.0,1000.0,Forest,Herbivore,,No,Frugivore
AVIBASE-5E135F53,92.5,0.0,175.0,175.0,Forest,Omnivore,,No,Omnivore
AVIBASE-2AF0BD16,,,,,Forest,Omnivore,,No,Omnivore
AVIBASE-C66353E1,,,,,Forest,Carnivore,,No,Invertivore
AVIBASE-24208346,75.0,0.0,750.0,750.0,Grassland,Omnivore,CV,No,Omnivore
AVIBASE-94A44032,81.03333,0.0,2500.0,2500.0,Human Modified,Omnivore,CV,No,Omnivore
AVIBASE-B0D81671,88.575,0.0,2500.0,2500.0,Forest,Omnivore,O,No,Omnivore
AVIBASE-9D95139B,72.0,0.0,2000.0,2000.0,Grassland,Carnivore,,No,Invertivore
AVIBASE-40781028,57.66667,0.0,2000.0,2000.0,Woodland,Herbivore,,No,Frugivore
AVIBASE-A8BD788E,63.66667,200.0,1600.0,1800.0,Forest,Herbivore,,No,Frugivore
AVIBASE-60B48D34,58.66667,0.0,1300.0,1300.0,Forest,Omnivore,,No,Omnivore
AVIBASE-57BBB7F1,89.51667,0.0,1800.0,1800.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-7DDB347E,88.33333,500.0,1500.0,2000.0,Forest,Omnivore,,No,Omnivore
AVIBASE-0AA15ACA,64.0,0.0,1700.0,1700.0,Forest,Omnivore,CV,No,Omnivore
AVIBASE-AEEED5D0,63.0,500.0,1500.0,2000.0,Shrubland,Omnivore,,No,Omnivore
AVIBASE-18B10CF9,127.83333,0.0,2300.0,2300.0,Forest,Herbivore,,No,Frugivore
AVIBASE-A7EA21CA,130.0,0.0,650.0,650.0,Forest,Herbivore,CV,No,Frugivore
AVIBASE-86BC7EC3,37.3,,,,Woodland,Omnivore,,No,Omnivore
AVIBASE-6A0BA87A,115.5,600.0,900.0,1500.0,Grassland,Omnivore,,No,Omnivore
AVIBASE-3BB2565D,80.5,0.0,2000.0,2000.0,Woodland,Omnivore,,No,Omnivore
AVIBASE-56713D11,117.5,0.0,500.0,500.0,Grassland,Omnivore,,No,Omnivore
