eBird species code 2019,Com_name,scientific_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
whtspa1,White-throated Spadebill,platyrinchus mystaceus,partridgei,153030371,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.087,0.024,0.039,0.057,0.002,0.033,0.031,0.021,0.008,0.004,0.054,0.0,0.02,0.138,0.048,0.122,0.032,0.021,0.0,0.001,0.092,0.0,0.036,0.13
whtspa1,White-throated Spadebill,platyrinchus mystaceus,imatacae,153030381,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.071,0.034,0.032,0.026,0.001,0.107,0.049,0.032,0.0,0.002,0.06,0.001,0.043,0.145,0.03,0.066,0.056,0.024,0.0,0.0,0.091,0.0,0.044,0.086
whtspa1,White-throated Spadebill,platyrinchus mystaceus,ventralis,153030411,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.055,0.014,0.065,0.04,0.0,0.015,0.023,0.019,0.04,0.043,0.025,0.011,0.018,0.135,0.03,0.069,0.058,0.018,0.0,0.0,0.134,0.002,0.02,0.166
whtspa1,White-throated Spadebill,platyrinchus mystaceus,albogularis,153434611,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.074,0.044,0.049,0.049,0.0,0.042,0.055,0.03,0.029,0.01,0.033,0.003,0.022,0.15,0.024,0.074,0.047,0.025,0.0,0.001,0.097,0.0,0.036,0.106
whtspa1,White-throated Spadebill,platyrinchus mystaceus,nominate,153434641,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.085,0.024,0.031,0.065,0.0,0.101,0.02,0.024,0.032,0.005,0.084,0.006,0.017,0.151,0.025,0.1,0.032,0.021,0.0,0.0,0.064,0.0,0.021,0.092
whcspa1,White-crested Spadebill,platyrinchus platyrhynchos,nominate,153030451,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.064,0.026,0.044,0.056,0.0,0.005,0.017,0.061,0.115,0.077,0.017,0.003,0.025,0.146,0.015,0.084,0.013,0.047,0.0,0.0,0.088,0.0,0.035,0.062
whcspa1,White-crested Spadebill,platyrinchus platyrhynchos,amazonicus,153434681,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.059,0.021,0.047,0.045,0.0,0.02,0.035,0.055,0.059,0.028,0.042,0.0,0.019,0.139,0.03,0.076,0.068,0.053,0.001,0.0,0.082,0.0,0.031,0.09
cicspa1,Cinnamon-crested Spadebill,platyrinchus saturatus,nominate,153030321,Norman Arlott,Monomorphic,Not specified,,Passeriformes,Tyrannidae ,Tyrant Flycatchers,0.051,0.031,0.029,0.044,0.0,0.057,0.087,0.042,0.001,0.001,0.029,0.0,0.052,0.19,0.032,0.083,0.057,0.028,0.004,0.0,0.071,0.0,0.033,0.078
blamag1,Black Magpie,platysmurus leucopterus,nominate,153084871,Brian Small,Monomorphic,Not specified,,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0.0,0.007,0.1,0.0,0.0,0.0,0.017,0.012,0.0,0.0,0.0,0.0,0.007,0.098,0.0,0.001,0.355,0.019,0.0,0.0,0.228,0.0,0.01,0.146
blamag1,Black Magpie,platysmurus leucopterus,aterrimus,153476421,Brian Small,Monomorphic,Not specified,,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0.0,0.015,0.134,0.0,0.0,0.0,0.006,0.023,0.0,0.0,0.0,0.0,0.017,0.096,0.0,0.001,0.246,0.053,0.0,0.0,0.193,0.0,0.022,0.194
vegfin2,Vegetarian Finch,platyspiza crassirostris,nominate,153240571,Brian Small,Female,Not specified,,Passeriformes,Thraupidae ,Tanagers and Allies,0.027,0.082,0.061,0.038,0.0,0.078,0.012,0.09,0.0,0.0,0.07,0.0,0.043,0.101,0.098,0.009,0.015,0.08,0.0,0.0,0.032,0.0,0.124,0.04
vegfin2,Vegetarian Finch,platyspiza crassirostris,nominate,153240641,Brian Small,Male,Not specified,variant B,Passeriformes,Thraupidae ,Tanagers and Allies,0.001,0.089,0.075,0.001,0.0,0.007,0.041,0.089,0.0,0.0,0.006,0.0,0.091,0.086,0.0,0.0,0.106,0.086,0.0,0.0,0.143,0.0,0.075,0.104
vegfin2,Vegetarian Finch,platyspiza crassirostris,nominate,153718851,Brian Small,Male,Not specified,variant A,Passeriformes,Thraupidae ,Tanagers and Allies,0.019,0.025,0.093,0.028,0.0,0.01,0.011,0.075,0.0,0.0,0.081,0.0,0.014,0.087,0.062,0.006,0.13,0.1,0.0,0.0,0.112,0.0,0.053,0.094
wfweye1,White-fronted Wattle-eye,platysteira albifrons,nominate,153076861,Hilary Burn,Female,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.004,0.086,0.055,0.008,0.0,0.002,0.074,0.104,0.002,0.002,0.007,0.0,0.1,0.222,0.007,0.002,0.049,0.084,0.001,0.0,0.055,0.001,0.081,0.054
wfweye1,White-fronted Wattle-eye,platysteira albifrons,nominate,153076871,Hilary Burn,Male,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.005,0.041,0.083,0.004,0.0,0.007,0.067,0.052,0.001,0.002,0.017,0.0,0.039,0.227,0.018,0.002,0.161,0.076,0.001,0.0,0.085,0.0,0.029,0.083
btweye2,Brown-throated Wattle-eye,platysteira cyanea,nominate,153076831,Hilary Burn,Female,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.003,0.043,0.09,0.001,0.0,0.004,0.075,0.081,0.001,0.004,0.01,0.0,0.039,0.188,0.009,0.017,0.099,0.096,0.002,0.0,0.102,0.0,0.048,0.088
btweye2,Brown-throated Wattle-eye,platysteira cyanea,nominate,153076841,Hilary Burn,Male,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.002,0.03,0.101,0.002,0.0,0.003,0.065,0.027,0.002,0.002,0.006,0.0,0.053,0.245,0.004,0.0,0.174,0.051,0.007,0.0,0.107,0.0,0.037,0.082
baweye1,Banded Wattle-eye,platysteira laticincta,nominate,153076911,Hilary Burn,Male,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.005,0.031,0.082,0.002,0.001,0.011,0.047,0.035,0.002,0.003,0.001,0.0,0.057,0.215,0.006,0.001,0.164,0.056,0.0,0.0,0.172,0.0,0.024,0.085
baweye1,Banded Wattle-eye,platysteira laticincta,nominate,153468381,Hilary Burn,Female,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.003,0.03,0.08,0.006,0.001,0.0,0.068,0.024,0.0,0.002,0.003,0.0,0.056,0.207,0.001,0.001,0.207,0.043,0.004,0.0,0.131,0.0,0.026,0.107
btweye1,Black-throated Wattle-eye,platysteira peltata,nominate,153076941,Hilary Burn,Male,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.001,0.05,0.066,0.003,0.0,0.01,0.099,0.03,0.0,0.001,0.013,0.0,0.065,0.281,0.011,0.001,0.141,0.045,0.003,0.001,0.088,0.0,0.024,0.067
btweye1,Black-throated Wattle-eye,platysteira peltata,nominate,153468401,Hilary Burn,Female,Not specified,,Passeriformes,Platysteiridae ,Wattle-eyes and Batises,0.0,0.065,0.085,0.002,0.0,0.002,0.056,0.042,0.0,0.006,0.0,0.0,0.072,0.215,0.002,0.002,0.166,0.068,0.004,0.0,0.102,0.0,0.034,0.077
strhon1,Striped Honeyeater,plectorhyncha lanceolata,nominate,153041361,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Meliphagidae ,Honeyeaters,0.003,0.103,0.068,0.003,0.0,0.0,0.199,0.118,0.0,0.0,0.001,0.0,0.069,0.154,0.008,0.004,0.022,0.085,0.0,0.0,0.014,0.0,0.116,0.033
mckbun,McKay's Bunting,plectrophenax hyperboreus,nominate,153703061,David Quinn,Female,Not specified,,Passeriformes,Calcariidae ,Longspurs and Snow Buntings,0.0,0.106,0.036,0.0,0.0,0.005,0.256,0.05,0.0,0.0,0.001,0.0,0.148,0.247,0.0,0.0,0.002,0.039,0.0,0.0,0.003,0.0,0.091,0.016
mckbun,McKay's Bunting,plectrophenax hyperboreus,nominate,153703091,David Quinn,Male,Not specified,,Passeriformes,Calcariidae ,Longspurs and Snow Buntings,0.0,0.071,0.022,0.0,0.0,0.0,0.299,0.023,0.0,0.0,0.0,0.0,0.161,0.352,0.0,0.0,0.003,0.019,0.0,0.0,0.001,0.0,0.045,0.004
snobun,Snow Bunting,plectrophenax nivalis,nominate,153205331,David Quinn,Male,Not specified,,Passeriformes,Calcariidae ,Longspurs and Snow Buntings,0.001,0.063,0.115,0.0,0.0,0.0,0.18,0.041,0.0,0.0,0.0,0.0,0.123,0.169,0.0,0.0,0.017,0.047,0.0,0.0,0.049,0.0,0.057,0.138
snobun,Snow Bunting,plectrophenax nivalis,insulae,153703011,David Quinn,Male,Not specified,,Passeriformes,Calcariidae ,Longspurs and Snow Buntings,0.002,0.074,0.107,0.002,0.0,0.002,0.129,0.042,0.0,0.001,0.0,0.0,0.109,0.136,0.002,0.0,0.018,0.052,0.0,0.0,0.067,0.0,0.08,0.177
snobun,Snow Bunting,plectrophenax nivalis,nominate,153703021,David Quinn,Female,Not specified,,Passeriformes,Calcariidae ,Longspurs and Snow Buntings,0.001,0.105,0.1,0.003,0.0,0.002,0.164,0.073,0.0,0.0,0.006,0.0,0.118,0.154,0.008,0.006,0.002,0.067,0.0,0.0,0.015,0.0,0.126,0.05
spwgoo1,Spur-winged Goose,plectropterus gambensis,nominate,152842111,Francesc Jutglar,Monomorphic,Not specified,,Anseriformes,Anatidae ,"Ducks, Geese, and Waterfowl",0.002,0.03,0.022,0.006,0.0,0.004,0.069,0.011,0.0,0.014,0.02,0.0,0.05,0.13,0.022,0.02,0.221,0.013,0.03,0.0,0.262,0.0,0.02,0.054
spwgoo1,Spur-winged Goose,plectropterus gambensis,niger,152842121,Francesc Jutglar,Monomorphic,Not specified,,Anseriformes,Anatidae ,"Ducks, Geese, and Waterfowl",0.002,0.018,0.03,0.007,0.0,0.0,0.028,0.019,0.0,0.005,0.005,0.0,0.027,0.116,0.012,0.016,0.354,0.014,0.038,0.0,0.23,0.0,0.018,0.061
whfibi,White-faced Ibis,plegadis chihi,nominate,153354561,Francesc Jutglar,Monomorphic,Not specified,,Pelecaniformes,Threskiornithidae ,Ibises and Spoonbills,0.026,0.007,0.091,0.026,0.0,0.002,0.013,0.015,0.0,0.032,0.01,0.0,0.013,0.238,0.018,0.148,0.007,0.038,0.029,0.0,0.075,0.0,0.009,0.203
gloibi,Glossy Ibis,plegadis falcinellus,nominate,153354551,Francesc Jutglar,Monomorphic,Not specified,,Pelecaniformes,Threskiornithidae ,Ibises and Spoonbills,0.036,0.014,0.118,0.007,0.0,0.0,0.01,0.022,0.0,0.0,0.0,0.0,0.005,0.185,0.005,0.144,0.013,0.049,0.0,0.0,0.122,0.001,0.018,0.251
punibi1,Puna Ibis,plegadis ridgwayi,nominate,153354571,Francesc Jutglar,Monomorphic,Not specified,,Pelecaniformes,Threskiornithidae ,Ibises and Spoonbills,0.009,0.009,0.043,0.004,0.0,0.0,0.009,0.009,0.0,0.001,0.001,0.0,0.004,0.224,0.001,0.07,0.058,0.022,0.01,0.0,0.317,0.0,0.013,0.196
dsswea1,Donaldson-Smith's Sparrow-Weaver,plocepasser donaldsoni,nominate,153165931,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.006,0.093,0.061,0.015,0.0,0.028,0.16,0.026,0.0,0.0,0.029,0.0,0.135,0.201,0.026,0.008,0.032,0.037,0.0,0.0,0.052,0.0,0.061,0.03
wbswea1,White-browed Sparrow-Weaver,plocepasser mahali,nominate,153165851,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.034,0.039,0.056,0.099,0.0,0.002,0.1,0.038,0.0,0.0,0.006,0.0,0.07,0.315,0.02,0.021,0.027,0.043,0.001,0.0,0.042,0.0,0.03,0.057
cbswea1,Chestnut-backed Sparrow-Weaver,plocepasser rufoscapulatus,nominate,153543661,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.027,0.133,0.028,0.045,0.0,0.011,0.083,0.033,0.0,0.01,0.003,0.0,0.186,0.177,0.013,0.04,0.042,0.027,0.003,0.0,0.046,0.0,0.049,0.044
ccswea1,Chestnut-crowned Sparrow-Weaver,plocepasser superciliosus,nominate,153165901,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.048,0.051,0.029,0.101,0.0,0.036,0.112,0.027,0.005,0.013,0.018,0.0,0.139,0.205,0.061,0.025,0.016,0.03,0.002,0.0,0.033,0.0,0.02,0.029
mabwea1,Maxwell's Black Weaver,ploceus albinucha,nominate,153169071,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.005,0.017,0.21,0.004,0.0,0.001,0.004,0.009,0.0,0.0,0.003,0.0,0.01,0.138,0.006,0.0,0.129,0.058,0.0,0.0,0.193,0.0,0.024,0.189
strwea1,Strange Weaver,ploceus alienus,nominate,153545091,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.069,0.023,0.012,0.017,0.0,0.002,0.021,0.01,0.11,0.006,0.006,0.221,0.012,0.154,0.013,0.022,0.057,0.008,0.003,0.0,0.049,0.137,0.011,0.037
bawwea1,Bar-winged Weaver,ploceus angolensis,nominate,153546621,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.009,0.018,0.045,0.004,0.0,0.063,0.204,0.028,0.0,0.0,0.004,0.028,0.053,0.177,0.004,0.006,0.125,0.047,0.0,0.0,0.08,0.0,0.011,0.094
orawea1,Orange Weaver,ploceus aurantius,nominate,153545311,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.061,0.026,0.003,0.021,0.0,0.063,0.074,0.012,0.09,0.0,0.03,0.093,0.05,0.226,0.028,0.045,0.002,0.009,0.0,0.0,0.008,0.12,0.019,0.02
orawea1,Orange Weaver,ploceus aurantius,nominate,153545321,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.034,0.019,0.002,0.021,0.0,0.009,0.021,0.003,0.203,0.026,0.025,0.328,0.011,0.155,0.012,0.027,0.021,0.004,0.001,0.0,0.014,0.05,0.007,0.007
gonwea1,Golden-naped Weaver,ploceus aureonucha,nominate,153168961,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.008,0.088,0.125,0.008,0.0,0.001,0.02,0.068,0.002,0.014,0.001,0.007,0.075,0.186,0.002,0.006,0.019,0.107,0.009,0.0,0.072,0.0,0.073,0.109
gonwea1,Golden-naped Weaver,ploceus aureonucha,nominate,153168971,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.023,0.024,0.083,0.013,0.0,0.0,0.021,0.085,0.009,0.024,0.005,0.014,0.02,0.162,0.0,0.029,0.176,0.065,0.03,0.0,0.081,0.001,0.048,0.087
cinwea1,Cinnamon Weaver,ploceus badius,nominate,153168901,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.021,0.021,0.019,0.007,0.0,0.006,0.018,0.003,0.07,0.149,0.011,0.084,0.015,0.166,0.017,0.025,0.053,0.008,0.189,0.0,0.052,0.008,0.018,0.04
cinwea1,Cinnamon Weaver,ploceus badius,nominate,153546021,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.03,0.032,0.003,0.026,0.0,0.136,0.091,0.011,0.061,0.012,0.119,0.022,0.08,0.19,0.072,0.03,0.013,0.005,0.0,0.0,0.025,0.003,0.021,0.018
bagwea1,Baglafecht Weaver,ploceus baglafecht,nominate,153167431,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.064,0.007,0.005,0.024,0.0,0.015,0.008,0.005,0.122,0.001,0.024,0.306,0.008,0.161,0.02,0.027,0.033,0.004,0.0,0.0,0.022,0.133,0.001,0.01
bagwea1,Baglafecht Weaver,ploceus baglafecht,emini,153167441,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.028,0.035,0.043,0.019,0.0,0.049,0.051,0.011,0.03,0.006,0.025,0.117,0.03,0.268,0.049,0.032,0.012,0.016,0.0,0.0,0.075,0.014,0.025,0.065
bagwea1,Baglafecht Weaver,ploceus baglafecht,reichenowi,153167461,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.038,0.004,0.022,0.01,0.0,0.014,0.012,0.012,0.069,0.0,0.026,0.319,0.008,0.159,0.017,0.033,0.098,0.011,0.0,0.0,0.083,0.016,0.004,0.045
bagwea1,Baglafecht Weaver,ploceus baglafecht,stuhlmanni,153167471,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.055,0.007,0.039,0.031,0.0,0.02,0.01,0.007,0.082,0.001,0.031,0.322,0.01,0.148,0.021,0.036,0.015,0.015,0.0,0.0,0.035,0.081,0.006,0.028
banwea1,Bannerman's Weaver,ploceus bannermani,nominate,153167481,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.024,0.004,0.008,0.035,0.0,0.022,0.012,0.0,0.186,0.0,0.023,0.309,0.009,0.147,0.02,0.033,0.008,0.003,0.0,0.0,0.032,0.101,0.01,0.014
batwea1,Bates's Weaver,ploceus batesi,nominate,153167511,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.146,0.017,0.005,0.055,0.0,0.01,0.021,0.016,0.074,0.005,0.009,0.174,0.008,0.177,0.015,0.062,0.02,0.005,0.039,0.0,0.017,0.109,0.009,0.007
benwea1,Black-breasted Weaver,ploceus benghalensis,nominate,153546281,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.008,0.093,0.016,0.011,0.0,0.078,0.17,0.044,0.009,0.0,0.075,0.009,0.093,0.179,0.044,0.004,0.008,0.02,0.0,0.0,0.038,0.0,0.048,0.053
benwea1,Black-breasted Weaver,ploceus benghalensis,nominate,153546321,Tim Worfolk,Male,Not specified,variant A,Passeriformes,Ploceidae ,Weavers and Allies,0.006,0.076,0.048,0.007,0.0,0.048,0.153,0.031,0.009,0.0,0.024,0.043,0.067,0.165,0.009,0.005,0.051,0.029,0.0,0.0,0.102,0.001,0.056,0.07
berwea2,Bertram's Weaver,ploceus bertrandi,nominate,153167551,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.075,0.009,0.016,0.027,0.0,0.006,0.014,0.002,0.145,0.011,0.016,0.254,0.002,0.155,0.028,0.021,0.005,0.005,0.0,0.0,0.04,0.148,0.008,0.013
forwea1,Forest Weaver,ploceus bicolor,amaurocephalus,153546451,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.008,0.03,0.098,0.008,0.0,0.004,0.022,0.143,0.043,0.0,0.005,0.187,0.023,0.121,0.007,0.007,0.006,0.109,0.0,0.0,0.031,0.018,0.044,0.086
forwea1,Forest Weaver,ploceus bicolor,nominate,153546461,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.027,0.006,0.093,0.014,0.0,0.001,0.011,0.014,0.051,0.003,0.004,0.242,0.01,0.152,0.01,0.018,0.031,0.048,0.0,0.0,0.114,0.008,0.016,0.127
forwea1,Forest Weaver,ploceus bicolor,kersteni,153546471,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.0,0.011,0.052,0.002,0.0,0.002,0.013,0.021,0.076,0.03,0.008,0.182,0.014,0.134,0.008,0.004,0.106,0.04,0.0,0.0,0.165,0.001,0.016,0.115
gopwea1,Golden Palm Weaver,ploceus bojeri,nominate,153545351,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.033,0.02,0.005,0.024,0.0,0.02,0.015,0.007,0.18,0.003,0.034,0.302,0.034,0.167,0.025,0.018,0.002,0.006,0.0,0.0,0.001,0.09,0.012,0.002
gopwea1,Golden Palm Weaver,ploceus bojeri,nominate,153545361,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.033,0.021,0.008,0.021,0.0,0.004,0.022,0.005,0.207,0.032,0.014,0.338,0.018,0.19,0.011,0.004,0.003,0.003,0.006,0.0,0.003,0.046,0.008,0.003
kilwea1,Kilombero Weaver,ploceus burnieri,nominate,153545481,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.055,0.039,0.004,0.047,0.0,0.197,0.03,0.015,0.083,0.0,0.033,0.097,0.019,0.168,0.026,0.045,0.005,0.009,0.0,0.0,0.018,0.07,0.019,0.021
kilwea1,Kilombero Weaver,ploceus burnieri,nominate,153545491,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.025,0.018,0.002,0.02,0.0,0.009,0.026,0.019,0.159,0.01,0.007,0.316,0.015,0.153,0.009,0.029,0.028,0.011,0.003,0.0,0.022,0.079,0.027,0.013
capwea1,Cape Weaver,ploceus capensis,nominate,153167861,Tim Worfolk,Male,Not specified,variant,Passeriformes,Ploceidae ,Weavers and Allies,0.047,0.007,0.009,0.038,0.0,0.047,0.023,0.017,0.118,0.015,0.038,0.278,0.008,0.127,0.023,0.063,0.01,0.013,0.018,0.0,0.027,0.054,0.004,0.016
capwea1,Cape Weaver,ploceus capensis,nominate,153545171,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.073,0.019,0.003,0.028,0.0,0.103,0.057,0.011,0.124,0.0,0.074,0.074,0.026,0.15,0.048,0.036,0.013,0.007,0.0,0.0,0.028,0.089,0.014,0.023
tagwea1,Taveta Golden-Weaver,ploceus castaneiceps,nominate,153168051,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.075,0.016,0.002,0.024,0.0,0.107,0.057,0.014,0.137,0.001,0.013,0.2,0.022,0.172,0.01,0.042,0.0,0.008,0.0,0.0,0.004,0.084,0.009,0.003
tagwea1,Taveta Golden-Weaver,ploceus castaneiceps,nominate,153545381,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.031,0.011,0.002,0.015,0.0,0.004,0.027,0.007,0.141,0.03,0.014,0.37,0.008,0.153,0.01,0.03,0.006,0.005,0.014,0.0,0.015,0.06,0.031,0.016
nbtwea1,Northern Brown-throated Weaver,ploceus castanops,nominate,153168111,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.05,0.022,0.011,0.057,0.0,0.181,0.105,0.011,0.051,0.0,0.064,0.019,0.039,0.156,0.075,0.042,0.001,0.011,0.0,0.0,0.016,0.052,0.021,0.016
nbtwea1,Northern Brown-throated Weaver,ploceus castanops,nominate,153168131,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.035,0.01,0.011,0.031,0.0,0.058,0.013,0.015,0.115,0.005,0.025,0.263,0.011,0.172,0.013,0.037,0.007,0.015,0.005,0.0,0.034,0.087,0.011,0.027
vilwea1,Village Weaver,ploceus cucullatus,collaris,153168571,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.013,0.009,0.012,0.0,0.046,0.011,0.02,0.09,0.015,0.024,0.255,0.022,0.147,0.018,0.019,0.09,0.004,0.004,0.0,0.081,0.013,0.023,0.062
vilwea1,Village Weaver,ploceus cucullatus,nominate,153168581,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.035,0.04,0.01,0.033,0.0,0.195,0.021,0.026,0.041,0.0,0.135,0.07,0.02,0.158,0.066,0.029,0.011,0.016,0.0,0.0,0.021,0.013,0.04,0.02
vilwea1,Village Weaver,ploceus cucullatus,nominate,153168601,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.025,0.014,0.013,0.031,0.0,0.017,0.014,0.007,0.101,0.019,0.015,0.262,0.012,0.152,0.024,0.055,0.036,0.003,0.023,0.0,0.086,0.012,0.014,0.065
vilwea1,Village Weaver,ploceus cucullatus,nigriceps,153168621,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.02,0.009,0.019,0.024,0.0,0.04,0.014,0.015,0.07,0.004,0.01,0.315,0.021,0.147,0.017,0.02,0.08,0.007,0.001,0.0,0.092,0.013,0.019,0.043
vilwea1,Village Weaver,ploceus cucullatus,spilonotus,153545831,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.019,0.007,0.005,0.012,0.0,0.052,0.013,0.012,0.069,0.002,0.026,0.326,0.013,0.168,0.016,0.014,0.091,0.003,0.0,0.0,0.079,0.018,0.021,0.034
salwea1,Salvadori's Weaver,ploceus dichrocephalus,nominate,153168801,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.018,0.061,0.008,0.029,0.0,0.112,0.198,0.016,0.051,0.001,0.107,0.015,0.053,0.178,0.067,0.01,0.004,0.005,0.001,0.0,0.008,0.009,0.03,0.019
salwea1,Salvadori's Weaver,ploceus dichrocephalus,nominate,153168811,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.015,0.008,0.01,0.019,0.0,0.007,0.015,0.011,0.187,0.081,0.008,0.184,0.01,0.175,0.008,0.046,0.062,0.002,0.027,0.0,0.047,0.024,0.026,0.028
yecwea1,Yellow-capped Weaver,ploceus dorsomaculatus,nominate,153169481,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.008,0.009,0.062,0.014,0.0,0.007,0.006,0.005,0.074,0.0,0.008,0.284,0.007,0.173,0.02,0.009,0.076,0.034,0.0,0.0,0.117,0.004,0.007,0.076
yelwea2,Yellow-legged Weaver,ploceus flavipes,nominate,153169611,Tim Worfolk,Monomorphic,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.001,0.008,0.205,0.002,0.0,0.011,0.012,0.004,0.01,0.0,0.007,0.001,0.008,0.159,0.008,0.0,0.179,0.038,0.0,0.0,0.149,0.005,0.033,0.16
ruewea1,Rüppell's Weaver,ploceus galbula,nominate,153168231,Tim Worfolk,Female,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.015,0.086,0.043,0.013,0.0,0.139,0.127,0.018,0.001,0.0,0.097,0.004,0.071,0.211,0.048,0.002,0.003,0.029,0.0,0.0,0.003,0.0,0.064,0.026
ruewea1,Rüppell's Weaver,ploceus galbula,nominate,153168241,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.022,0.014,0.001,0.015,0.0,0.009,0.025,0.012,0.175,0.011,0.02,0.327,0.02,0.163,0.014,0.021,0.014,0.004,0.003,0.0,0.036,0.045,0.037,0.012
clawea1,Clarke's Weaver,ploceus golandi,nominate,153168791,Tim Worfolk,Male,Not specified,,Passeriformes,Ploceidae ,Weavers and Allies,0.012,0.018,0.054,0.014,0.0,0.058,0.03,0.016,0.033,0.0,0.014,0.157,0.033,0.148,0.019,0.008,0.175,0.036,0.0,0.0,0.069,0.017,0.015,0.074
