avibase_id,species_birdlife,species_birdtree,family_birdlife,order_birdlife,family_birdtree,order_birdtree,beak_culmen_avg,beak_culmen_avg_m,beak_culmen_avg_f,beak_nares_avg,beak_nares_avg_m,beak_nares_avg_f,beak_width_avg,beak_width_avg_m,beak_width_avg_f,beak_depth_avg,beak_depth_avg_m,beak_depth_avg_f,tarsus_avg,tarsus_avg_m,tarsus_avg_f,wing_len_avg,wing_len_avg_m,wing_len_avg_f,kipps_avg,kipps_avg_m,kipps_avg_f,secondary_avg,secondary_avg_m,secondary_avg_f,hwi_avg,hwi_avg_m,hwi_avg_f,tail_avg,tail_avg_m,tail_avg_f,total_individuals,female_count,male_count,mass_avg,mass_source,inference,habitat,habitat_density,migration,trophic_level,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size
AVIBASE-DF0759C0,Ploceus jacksoni,Ploceus_jacksoni,Ploceidae,Passeriformes,Ploceidae,Passeriformes,15.80000,16.20000,15.40000,10.05000,10.45000,9.65000,5.40000,5.55000,5.25000,6.90000,7.20000,6.60000,20.32500,21.35000,19.30000,71.00000,74.50000,67.50000,13.15000,14.25000,12.05000,57.85000,60.25000,55.45000,18.47500,19.10000,17.85000,47.00000,49.00000,45.00000,4.00000,2.00000,2.00000,23.40000,Dunning,NO,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-9.24000,4.53000,-1.61000,33.92000,524545.64000
AVIBASE-EF5ED87B,Ploceus katangae,Ploceus_katangae,Ploceidae,Passeriformes,Ploceidae,Passeriformes,15.00000,15.40000,14.60000,9.72500,10.10000,9.35000,5.42500,5.85000,5.00000,6.90000,7.20000,6.60000,18.72500,19.75000,17.70000,65.25000,69.00000,61.50000,12.85000,13.90000,11.80000,52.40000,55.10000,49.70000,19.65000,20.15000,19.15000,44.50000,46.50000,42.50000,4.00000,2.00000,2.00000,18.50000,Updated_literature,NO,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-12.49000,-8.37000,-10.36000,29.84000,45581.18000
AVIBASE-1373D324,Ploceus luteolus,Ploceus_luteolus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,13.58000,13.93333,13.05000,8.50000,8.75000,8.25000,4.74000,4.66667,4.85000,5.70000,5.83333,5.50000,16.70000,16.73333,16.65000,62.60000,63.66667,61.00000,10.30000,11.10000,9.50000,52.95000,54.40000,51.50000,16.30000,17.00000,15.60000,43.20000,43.00000,43.50000,5.00000,2.00000,3.00000,15.10000,Dunning,NO,Woodland,2.00000,1.00000,Omnivore,Granivore,Insessorial,-4.06000,18.58000,10.16000,14.92000,3085847.32000
AVIBASE-29FF745B,Ploceus manyar,Ploceus_manyar,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.78750,16.66667,17.38258,11.82500,11.85000,11.10676,7.13750,7.23333,5.83731,9.17500,9.15000,7.58723,20.11250,20.48333,20.42689,67.75000,67.83333,74.60127,14.21250,14.28333,13.82255,53.55000,53.56667,60.75904,20.97500,21.05000,18.41241,43.50000,43.50000,49.63997,8.00000,0.00000,6.00000,17.40000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-8.85000,34.51000,21.08000,85.86000,3752924.49000
AVIBASE-47903D44,Ploceus megarhynchus,Ploceus_megarhynchus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,22.15000,23.20000,17.38258,15.25000,16.20000,11.10676,7.30000,7.40000,5.83731,10.85000,10.50000,7.58723,24.10000,24.70000,20.42689,77.00000,75.00000,74.60127,16.50000,15.30000,13.82255,60.50000,59.70000,60.75904,21.40000,20.40000,18.41241,57.50000,56.00000,49.63997,2.00000,0.00000,1.00000,34.30000,Dunning,NO,Grassland,3.00000,1.00000,Herbivore,Granivore,Insessorial,21.75000,30.13000,27.69000,85.36000,67070.41000
AVIBASE-19D053B3,Ploceus melanocephalus,Ploceus_melanocephalus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.23750,16.80000,15.67500,10.90000,11.70000,10.10000,5.75000,6.15000,5.35000,7.30000,7.85000,6.75000,20.52500,21.90000,19.15000,72.00000,77.25000,66.75000,13.07500,12.75000,13.40000,58.92500,64.50000,53.35000,18.32500,16.55000,20.10000,46.81250,49.12500,44.50000,8.00000,4.00000,4.00000,23.00000,Dunning,NO,Wetland,2.00000,1.00000,Omnivore,Granivore,Insessorial,-12.37000,18.30000,6.14000,13.92000,1181602.18000
AVIBASE-B38CE692,Ploceus melanogaster,Ploceus_melanogaster,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.00000,19.43333,17.70000,12.56250,12.98333,11.30000,5.42500,5.48333,5.25000,6.06250,6.03333,6.15000,20.26250,20.90000,18.35000,69.25000,68.33333,72.00000,7.58750,7.21667,8.70000,61.66250,61.11667,63.30000,10.92500,10.53333,12.10000,48.00000,46.83333,51.50000,8.00000,2.00000,6.00000,22.40000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-4.22000,7.55000,0.02000,29.43000,221733.17000
AVIBASE-263E6762,Ploceus nelicourvi,Ploceus_nelicourvi,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.80000,18.20000,17.40000,10.52500,10.85000,10.20000,5.52500,5.90000,5.15000,7.87500,8.25000,7.50000,19.97500,20.70000,19.25000,73.50000,77.50000,69.50000,12.45000,14.75000,10.15000,61.05000,62.75000,59.35000,16.82500,19.05000,14.60000,51.75000,54.50000,49.00000,4.00000,2.00000,2.00000,23.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-25.08000,-12.39000,-18.29000,48.44000,139470.31000
AVIBASE-ECDFEAF6,Ploceus nicolli,Ploceus_nicolli,Ploceidae,Passeriformes,Ploceidae,Passeriformes,18.12500,19.15000,17.10000,11.26667,12.40000,10.70000,4.82500,4.90000,4.75000,5.95000,6.00000,5.90000,18.75000,19.60000,17.90000,83.75000,84.50000,83.00000,18.43333,20.40000,17.45000,64.56667,62.60000,65.55000,22.23333,24.60000,21.05000,49.25000,49.00000,49.50000,4.00000,2.00000,2.00000,29.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-8.64000,-4.38000,-6.92000,37.05000,7825.98000
AVIBASE-20D915AD,Ploceus nigerrimus,Ploceus_nigerrimus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.81111,19.78000,19.85000,13.22500,14.15000,12.30000,6.96000,7.13333,6.70000,8.86000,9.20000,8.35000,21.85556,22.52000,21.02500,82.11111,84.40000,79.25000,15.38750,15.02500,15.75000,66.36250,69.22500,63.50000,18.86250,17.80000,19.92500,53.16667,56.50000,49.00000,9.00000,4.00000,5.00000,34.30000,Dunning,NO,Woodland,2.00000,1.00000,Omnivore,Invertivore,Insessorial,-9.57000,7.58000,0.17000,19.01000,1816787.86000
AVIBASE-55997100,Ploceus nigricollis,Ploceus_nigricollis,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.98462,18.27143,17.65000,11.30000,11.75000,10.85000,6.08000,6.26667,5.80000,7.06000,7.16667,6.90000,20.83846,21.02857,20.61667,74.62500,76.33333,72.91667,11.55833,12.85000,10.26667,63.06667,63.48333,62.65000,15.45000,16.83333,14.06667,55.96154,55.92857,56.00000,13.00000,6.00000,7.00000,27.10000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-10.76000,8.66000,-0.31000,24.68000,2474612.53000
AVIBASE-9FB7D020,Ploceus nigrimentus,Ploceus_nigrimentus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,21.00000,18.22661,21.00000,12.60000,11.74689,12.60000,5.80000,6.20704,5.80000,8.50000,8.03404,8.50000,26.90000,21.53673,26.90000,87.00000,79.62116,87.00000,16.50000,13.97543,16.50000,70.50000,65.57060,70.50000,19.00000,17.50513,19.00000,66.50000,60.38176,66.50000,1.00000,1.00000,0.00000,26.60000,EltonTraits_GenAvg,NO,Shrubland,3.00000,1.00000,Omnivore,Omnivore,Insessorial,-14.29000,-1.01000,-6.18000,15.24000,84397.42000
AVIBASE-CA4839B2,Ploceus ocularis,Ploceus_ocularis,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.96923,20.37500,19.32000,13.12000,13.36667,12.75000,5.33333,5.32500,5.35000,6.76000,6.70000,6.85000,21.56667,21.62857,21.48000,73.61538,76.12500,69.60000,10.61818,11.15000,9.98000,62.20000,64.35000,59.62000,14.58182,14.76667,14.36000,59.00000,59.87500,57.60000,13.00000,5.00000,8.00000,25.20000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-34.05000,9.88000,-11.32000,29.35000,2998767.22000
AVIBASE-6B5D78CE,Ploceus olivaceiceps,Ploceus_olivaceiceps,Ploceidae,Passeriformes,Ploceidae,Passeriformes,18.20000,18.93333,17.10000,11.12500,11.65000,10.60000,4.56000,4.60000,4.50000,5.52000,5.70000,5.25000,19.50000,20.53333,17.95000,81.80000,83.66667,79.00000,23.32500,24.40000,22.25000,58.67500,60.60000,56.75000,28.45000,28.75000,28.15000,44.60000,45.66667,43.00000,5.00000,2.00000,3.00000,20.80000,Dunning,NO,Woodland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-24.31000,-3.06000,-13.08000,34.46000,233911.57000
AVIBASE-36C24C3D,Ploceus pelzelni,Ploceus_pelzelni,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.44000,16.55000,16.36667,10.10000,11.00000,9.80000,4.34000,4.55000,4.20000,4.90000,5.15000,4.73333,19.24000,20.10000,18.66667,62.70000,65.00000,61.16667,8.50000,6.70000,9.10000,54.12500,60.30000,52.06667,13.60000,10.00000,14.80000,43.60000,47.00000,41.33333,5.00000,3.00000,2.00000,12.70000,Dunning,NO,Wetland,2.00000,1.00000,Carnivore,Invertivore,Insessorial,-10.30000,7.52000,-0.75000,23.20000,559286.21000
AVIBASE-03DE2091,Ploceus philippinus,Ploceus_philippinus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.93077,18.02222,17.72500,12.47500,12.47500,12.47500,7.40000,7.48889,7.20000,9.39231,9.36667,9.45000,20.57692,20.67778,20.35000,70.19231,70.94444,68.50000,13.09167,12.93750,13.40000,56.86667,57.75000,55.10000,18.70833,18.26250,19.60000,45.92308,45.55556,46.75000,13.00000,4.00000,9.00000,28.20000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-8.85000,34.53000,19.05000,87.75000,6341236.33000
AVIBASE-38D07CD0,Ploceus preussi,Ploceus_preussi,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.55000,16.50000,16.60000,10.02500,10.10000,9.95000,5.00000,5.00000,5.00000,5.82500,5.80000,5.85000,17.45000,15.70000,19.20000,82.00000,83.50000,80.50000,19.45000,19.70000,19.20000,62.55000,63.80000,61.30000,23.70000,23.60000,23.80000,41.00000,41.50000,40.50000,4.00000,2.00000,2.00000,31.60000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-5.82000,10.14000,2.79000,13.40000,596680.15000
AVIBASE-CFC74E20,Ploceus princeps,Ploceus_princeps,Ploceidae,Passeriformes,Ploceidae,Passeriformes,23.38000,24.16667,22.20000,15.07500,15.40000,14.75000,6.86000,6.93333,6.75000,9.24000,9.46667,8.90000,23.42000,23.90000,22.70000,84.80000,86.33333,82.50000,16.90000,16.90000,16.90000,67.60000,69.60000,65.60000,20.00000,19.55000,20.45000,52.80000,55.33333,49.00000,5.00000,2.00000,3.00000,31.20000,Dunning,NO,Forest,2.00000,1.00000,Herbivore,Granivore,Insessorial,1.53000,1.70000,1.62000,7.40000,146.65000
AVIBASE-A23369E3,Ploceus reichardi,Ploceus_reichardi,Ploceidae,Passeriformes,Ploceidae,Passeriformes,15.66000,15.93333,15.25000,10.05000,10.45000,9.65000,5.52000,5.73333,5.20000,7.10000,7.63333,6.30000,19.68000,20.80000,18.00000,68.00000,69.33333,66.00000,12.47500,13.25000,11.70000,55.52500,56.75000,54.30000,18.37500,18.95000,17.80000,47.20000,48.33333,45.50000,5.00000,2.00000,3.00000,26.60000,EltonTraits_GenAvg,NO,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-8.91000,-6.47000,-7.47000,31.76000,34740.20000
AVIBASE-01BFAE61,Ploceus rubiginosus,Ploceus_rubiginosus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.75556,18.32000,17.05000,12.67500,13.60000,11.75000,6.72000,6.86667,6.50000,9.08000,9.40000,8.60000,21.77778,22.54000,20.82500,79.83333,81.00000,78.37500,16.92500,16.77500,17.07500,62.88750,64.47500,61.30000,21.21250,20.65000,21.77500,50.61111,51.40000,49.62500,9.00000,4.00000,5.00000,30.00000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-24.61000,15.22000,-5.51000,30.38000,1228691.95000
AVIBASE-B4E50529,Ploceus ruweti,Ploceus_ruweti,Ploceidae,Passeriformes,Ploceidae,Passeriformes,14.90000,14.90000,17.38258,8.70000,8.70000,11.10676,5.70000,5.70000,5.83731,7.00000,7.00000,7.58723,20.30000,20.30000,20.42689,69.00000,69.00000,74.60127,10.30000,10.30000,13.82255,58.70000,58.70000,60.75904,14.90000,14.90000,18.41241,47.70000,47.70000,49.63997,1.00000,0.00000,1.00000,17.00000,Updated_literature,NO,Wetland,2.00000,1.00000,Omnivore,Omnivore,Insessorial,-11.03000,-8.06000,-9.52000,26.83000,5190.02000
AVIBASE-E979E67D,Ploceus sakalava,Ploceus_sakalava,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.65000,17.95000,17.35000,11.87500,12.30000,11.45000,6.50000,6.65000,6.35000,9.62500,10.00000,9.25000,20.72500,21.20000,20.25000,78.25000,81.00000,75.50000,13.70000,13.80000,13.60000,64.55000,67.20000,61.90000,17.52500,17.05000,18.00000,50.00000,52.00000,48.00000,4.00000,2.00000,2.00000,23.80000,Dunning,NO,Woodland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-25.61000,-11.95000,-19.48000,45.66000,268618.92000
AVIBASE-A1709D2B,Ploceus sanctithomae,Ploceus_sanctithomae,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.64000,20.26667,18.70000,12.32500,12.70000,11.95000,4.34000,4.43333,4.20000,5.92500,6.20000,5.65000,23.02000,24.10000,21.40000,77.00000,79.33333,73.50000,12.77500,13.50000,12.05000,63.47500,65.50000,61.45000,16.75000,17.10000,16.40000,50.30000,51.50000,48.50000,5.00000,2.00000,3.00000,22.00000,Dunning,NO,Forest,2.00000,1.00000,Herbivore,Granivore,Insessorial,-0.01000,0.42000,0.24000,6.61000,858.51000
AVIBASE-4DC2B23C,Ploceus spekei,Ploceus_spekei,Ploceidae,Passeriformes,Ploceidae,Passeriformes,18.68000,19.16667,17.95000,12.55000,13.10000,12.00000,6.46000,6.66667,6.15000,8.06000,8.36667,7.60000,21.16000,21.50000,20.65000,78.40000,80.33333,75.50000,19.17500,18.75000,19.60000,58.82500,61.75000,55.90000,24.62500,23.30000,25.95000,44.60000,45.66667,43.00000,5.00000,2.00000,3.00000,35.10000,Dunning,NO,Woodland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-5.20000,11.11000,3.65000,40.07000,369189.00000
AVIBASE-4436DD6C,Ploceus spekeoides,Ploceus_spekeoides,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.47500,19.60000,19.35000,14.20000,14.40000,14.00000,6.75000,6.95000,6.55000,8.90000,8.80000,9.00000,20.32500,20.95000,19.70000,69.50000,70.00000,69.00000,14.70000,14.35000,15.05000,54.80000,55.65000,53.95000,21.15000,20.50000,21.80000,36.25000,36.50000,36.00000,4.00000,2.00000,2.00000,26.60000,EltonTraits_GenAvg,NO,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,1.36000,2.99000,1.71000,33.85000,12674.62000
AVIBASE-86BEAFA6,Ploceus subaureus,Ploceus_subaureus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.73750,18.22500,17.25000,12.37500,12.65000,12.10000,6.77500,6.90000,6.65000,9.00000,9.40000,8.60000,21.47500,22.55000,20.40000,75.75000,79.50000,72.00000,14.07500,14.57500,13.57500,61.67500,64.92500,58.42500,18.52500,18.30000,18.75000,49.00000,50.00000,48.00000,8.00000,4.00000,4.00000,30.40000,Dunning,NO,Riverine,3.00000,1.00000,Herbivore,Granivore,Insessorial,-34.04000,2.85000,-11.32000,36.61000,493658.92000
AVIBASE-23CA12EF,Ploceus subpersonatus,Ploceus_subpersonatus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,18.10000,18.10000,17.38258,11.50000,11.50000,11.10676,5.30000,5.30000,5.83731,6.20000,6.20000,7.58723,21.80000,21.80000,20.42689,67.00000,67.00000,74.60127,9.00000,9.00000,13.82255,58.00000,58.00000,60.75904,13.40000,13.40000,18.41241,56.00000,56.00000,49.63997,1.00000,0.00000,1.00000,22.50000,Updated_literature,NO,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-5.91000,1.07000,-2.15000,10.31000,22554.32000
AVIBASE-0405CA69,Ploceus superciliosus,Ploceus_superciliosus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.08000,17.63333,16.25000,11.55000,11.70000,11.40000,6.66000,6.73333,6.55000,9.22000,9.36667,9.00000,19.26000,19.86667,18.35000,67.40000,67.66667,67.00000,11.87500,12.45000,11.30000,55.62500,55.55000,55.70000,17.57500,18.30000,16.85000,44.60000,44.00000,45.50000,5.00000,2.00000,3.00000,21.40000,Dunning,NO,Grassland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-11.46000,12.89000,3.06000,15.86000,1002709.09000
AVIBASE-6A84BDB8,Ploceus taeniopterus,Ploceus_taeniopterus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.86000,17.83333,15.40000,11.12500,11.85000,10.40000,5.92000,6.16667,5.55000,7.54000,8.00000,6.85000,20.08000,20.20000,19.90000,66.80000,68.66667,64.00000,12.47500,12.00000,12.95000,53.02500,55.00000,51.05000,19.05000,17.90000,20.20000,43.80000,46.33333,40.00000,5.00000,2.00000,3.00000,17.60000,Dunning,NO,Wetland,3.00000,1.00000,Herbivore,Granivore,Insessorial,0.54000,16.82000,9.49000,32.66000,187720.65000
AVIBASE-476A437E,Ploceus temporalis,Ploceus_temporalis,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.23333,17.20000,17.38258,11.06667,10.95000,11.10676,6.23333,6.40000,5.83731,7.26667,7.60000,7.58723,21.20000,21.45000,20.42689,82.00000,82.00000,74.60127,22.46667,21.90000,13.82255,59.53333,60.10000,60.75904,27.43333,26.75000,18.41241,48.33333,47.00000,49.63997,3.00000,0.00000,2.00000,35.80000,Dunning,NO,Wetland,3.00000,1.00000,Carnivore,Invertivore,Insessorial,-13.85000,-6.86000,-11.51000,19.47000,77920.10000
AVIBASE-BE85C81E,Ploceus tricolor,Ploceus_tricolor,Ploceidae,Passeriformes,Ploceidae,Passeriformes,20.48000,20.73333,20.10000,12.60000,12.85000,12.35000,5.98000,6.10000,5.80000,7.00000,6.93333,7.10000,19.62000,19.73333,19.45000,84.20000,86.33333,81.00000,16.45000,16.85000,16.05000,67.30000,69.65000,64.95000,19.67500,19.50000,19.85000,51.20000,52.33333,49.50000,5.00000,2.00000,3.00000,36.80000,Dunning,NO,Forest,1.00000,1.00000,Carnivore,Invertivore,Insessorial,-8.72000,8.79000,2.93000,9.58000,1061576.05000
AVIBASE-7904C526,Ploceus upembae,Ploceus_katangae,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.90512,18.22661,17.38258,11.45985,11.74689,11.10676,6.04624,6.20704,5.83731,7.83411,8.03404,7.58723,21.04763,21.53673,20.42689,77.47435,79.62116,74.60127,13.99182,13.97543,13.82255,63.16592,65.57060,60.75904,18.04804,17.50513,18.41241,55.10667,60.38176,49.63997,0.00000,0.00000,0.00000,18.50000,DataFromSplit,YES,Wetland,2.00000,1.00000,Herbivore,Granivore,Insessorial,-9.37000,-7.70000,-8.49000,26.80000,10991.59000
AVIBASE-A36C5049,Ploceus velatus,Ploceus_velatus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,16.83333,17.46000,16.05000,10.65000,11.00000,10.30000,5.92000,6.10000,5.65000,7.76000,8.16667,7.15000,21.95556,22.42000,21.37500,76.83333,80.20000,72.62500,15.58750,15.02500,16.15000,60.60000,64.72500,56.47500,20.55000,18.85000,22.25000,52.38889,54.40000,49.87500,9.00000,4.00000,5.00000,30.90000,Dunning,NO,Shrubland,3.00000,1.00000,Herbivore,Omnivore,Insessorial,-34.84000,-8.81000,-23.17000,24.57000,3538602.70000
AVIBASE-FC6C191F,Ploceus vitellinus,Ploceus_vitellinus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,15.62500,15.97500,15.27500,10.32500,10.65000,10.00000,5.52500,5.65000,5.40000,7.45000,7.70000,7.20000,18.51250,19.40000,17.62500,68.25000,69.62500,66.87500,12.87500,12.50000,13.25000,55.37500,57.12500,53.62500,18.82500,17.85000,19.80000,47.93750,50.12500,45.75000,8.00000,4.00000,4.00000,20.00000,Dunning,NO,Shrubland,3.00000,1.00000,Herbivore,Granivore,Insessorial,-9.37000,18.61000,8.66000,18.35000,4213194.47000
AVIBASE-341298B9,Ploceus weynsi,Ploceus_weynsi,Ploceidae,Passeriformes,Ploceidae,Passeriformes,19.00000,18.85000,19.15000,12.65000,13.05000,12.25000,5.95000,6.35000,5.55000,6.65000,6.70000,6.60000,18.80000,20.35000,17.25000,78.25000,82.00000,74.50000,18.15000,18.10000,18.20000,60.10000,63.90000,56.30000,23.25000,22.05000,24.45000,51.25000,52.50000,50.00000,4.00000,2.00000,2.00000,29.00000,Dunning,NO,Forest,1.00000,2.00000,Omnivore,Omnivore,Insessorial,-1.33000,1.28000,-0.12000,31.37000,56949.54000
AVIBASE-2D86B0D2,Ploceus xanthops,Ploceus_xanthops,Ploceidae,Passeriformes,Ploceidae,Passeriformes,20.60000,21.23333,19.65000,13.22500,13.60000,12.85000,6.92000,7.03333,6.75000,9.04000,9.33333,8.60000,25.40000,26.23333,24.15000,88.40000,92.33333,82.50000,15.95000,16.70000,15.20000,71.80000,76.30000,67.30000,18.17500,17.95000,18.40000,66.60000,70.33333,61.00000,5.00000,2.00000,3.00000,40.60000,Dunning,NO,Shrubland,2.00000,1.00000,Herbivore,Omnivore,Insessorial,-31.35000,2.51000,-13.11000,28.25000,2485649.70000
AVIBASE-E72166BD,Ploceus xanthopterus,Ploceus_xanthopterus,Ploceidae,Passeriformes,Ploceidae,Passeriformes,17.80000,18.93333,16.10000,11.42500,12.25000,10.60000,5.70000,6.00000,5.25000,7.20000,7.53333,6.70000,20.78000,21.46667,19.75000,68.00000,71.00000,63.50000,10.50000,11.00000,10.00000,56.25000,59.00000,53.50000,15.72500,15.70000,15.75000,47.20000,49.33333,44.00000,5.00000,2.00000,3.00000,22.00000,Dunning,NO,Wetland,2.00000,1.00000,Herbivore,Omnivore,Insessorial,-30.24000,-8.39000,-17.48000,29.16000,299643.55000
AVIBASE-25A20BA6,Pluvialis apricaria,Pluvialis_apricaria,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,25.02000,25.76667,23.90000,14.85000,15.70000,14.00000,3.66000,3.80000,3.45000,4.88000,5.30000,4.25000,37.98000,38.63333,37.00000,181.20000,180.33333,182.50000,104.25000,103.00000,105.50000,77.25000,77.50000,77.00000,57.42500,57.05000,57.80000,70.20000,69.33333,71.50000,5.00000,2.00000,3.00000,214.00000,Dunning,NO,Grassland,3.00000,3.00000,Carnivore,Invertivore,Terrestrial,50.39000,73.69000,65.53000,46.78000,3294836.99000
AVIBASE-2143A852,Pluvialis dominica,Pluvialis_dominica,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,26.28333,24.85000,26.40000,15.55000,15.25000,15.85000,3.78333,3.60000,3.90000,5.10000,4.85000,5.23333,39.93333,38.20000,39.96667,181.80000,184.75000,183.00000,109.40000,109.55000,109.25000,77.22500,75.20000,79.25000,58.68750,59.35000,58.02500,65.83333,65.50000,63.33333,10.00000,5.00000,4.00000,151.50000,Dunning,NO,Grassland,3.00000,3.00000,Carnivore,Invertivore,Terrestrial,57.51000,76.07000,66.90000,-119.15000,3598916.91000
AVIBASE-07C11CF3,Pluvialis fulva,Pluvialis_fulva,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,25.18000,25.63333,24.50000,15.17500,15.10000,15.25000,4.18000,4.20000,4.15000,5.20000,5.30000,5.05000,40.24000,38.40000,43.00000,159.00000,157.66667,161.00000,94.75000,94.00000,95.50000,65.00000,64.50000,65.50000,59.30000,59.30000,59.30000,58.40000,60.00000,56.00000,5.00000,2.00000,3.00000,134.90000,Dunning,NO,Grassland,3.00000,3.00000,Carnivore,Omnivore,Terrestrial,55.93000,77.73000,69.46000,101.44000,2241495.90000
AVIBASE-27903EF7,Pluvialis squatarola,Pluvialis_squatarola,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,32.00000,33.00000,30.50000,19.22500,19.20000,19.25000,5.10000,4.96667,5.30000,7.02000,7.23333,6.70000,44.52000,44.20000,45.00000,184.38889,185.60000,182.87500,110.02500,109.77500,110.27500,73.16250,73.72500,72.60000,60.10000,59.82500,60.37500,71.40000,74.66667,66.50000,9.00000,4.00000,5.00000,250.00000,Dunning,NO,Grassland,3.00000,3.00000,Carnivore,Aquatic predator,Terrestrial,58.39000,79.37000,70.21000,24.35000,3963258.28000
AVIBASE-FB5103C9,Pluvianellus socialis,Pluvianellus_socialis,Pluvianellidae,Charadriiformes,Chionidae,Charadriiformes,17.28571,16.70000,17.60000,11.00000,13.33333,8.65000,2.95714,3.60000,2.53333,3.38571,3.93333,3.00000,19.75714,20.63333,20.00000,135.71429,140.33333,130.66667,70.83333,72.33333,69.50000,65.66667,68.00000,61.00000,51.93333,51.56667,53.25000,58.42857,60.33333,58.00000,7.00000,3.00000,3.00000,84.10000,Dunning,NO,Coastal,3.00000,2.00000,Carnivore,Aquatic predator,Terrestrial,-54.55000,-46.91000,-51.29000,-70.63000,109554.85000
AVIBASE-1B28A4B6,Pluvianus aegyptius,Pluvianus_aegyptius,Pluvianidae,Charadriiformes,Glareolidae,Charadriiformes,22.78571,23.26667,22.42500,12.75000,13.00000,12.50000,4.65714,4.63333,4.67500,5.80000,5.86667,5.75000,34.38571,34.26667,34.47500,129.85714,133.00000,127.50000,51.90000,52.35000,51.45000,80.60000,83.15000,78.05000,39.20000,38.60000,39.80000,58.00000,59.33333,57.00000,7.00000,4.00000,3.00000,82.00000,Dunning,NO,Wetland,3.00000,2.00000,Carnivore,Aquatic predator,Terrestrial,-7.61000,18.30000,8.60000,13.69000,5977374.57000
AVIBASE-340BBC4E,Pnoepyga albiventer,Pnoepyga_albiventer,,,Timaliidae,Passeriformes,12.87500,12.40000,13.35000,7.15000,7.15000,7.15000,2.65000,2.85000,2.45000,3.12500,3.15000,3.10000,23.32500,24.05000,22.60000,61.50000,63.00000,60.00000,3.95000,3.30000,4.60000,57.55000,59.70000,55.40000,6.42500,5.20000,7.65000,26.25000,24.00000,28.50000,,,,40.52199,,,Forest,1.00000,1.00000,Carnivore,Invertivore,Terrestrial,9.99915,20.88056,16.07050,91.63373,601439.28801
