avibase_id,beak_culmen,beak_culmen_m,beak_culmen_f,beak_nares,beak_nares_m,beak_nares_f,beak_width,beak_width_m,beak_width_f,beak_depth,beak_depth_m,beak_depth_f,tarsus,tarsus_m,tarsus_f,wing_len,wing_len_m,wing_len_f,kipps,kipps_m,kipps_f,secondary,secondary_m,secondary_f,hand_wing_index,hand_wing_index_m,hand_wing_index_f,tail_len,tail_len_m,tail_len_f,sample_size,sample_size_f,sample_size_m,mass,mass_source,inference,habitat,habitat_density,migration,primary_diet,trophic_niche,lifestyle,lat_min,lat_max,lat_centroid,lon_centroid,range_size,mass_BB,elevation_min_BB,elevation_range_BB,elevation_max_BB,habitat_BB,primary_diet_BB,nest_type_BB,flightless_BB,trophic_niche_BB,in_avonet,in_birdbase
AVIBASE-FCDA4F09,13.48,13.7,13.15,8.925,9.05,8.8,4.4,4.33333,4.5,4.8,4.8,4.8,20.02,19.8,20.35,90.6,92.66667,87.5,28.425,29.1,27.75,62.825,65.9,59.75,31.175,30.65,31.7,63.6,66.66667,59.0,5.0,2.0,3.0,23.7,Dunning,NO,Grassland,3.0,2.0,Omnivore,Granivore,Terrestrial,-34.84,10.15,-17.89,24.15,5733287.57,22.6,0.0,3000.0,3000.0,Grassland,Herbivore,CP,No,Granivore,True,True
AVIBASE-FCE039DC,31.6,32.7,31.6,24.45,24.66667,23.8,11.3,11.33333,10.7,12.5,12.33333,12.2,29.62,29.83333,29.6,127.16667,127.66667,124.0,12.425,13.4,9.5,114.325,114.26667,114.5,9.8,10.5,7.7,195.5,191.66667,183.0,6.0,1.0,3.0,62.1,Dunning,NO,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,-5.96,11.83,1.27,108.18,1255042.99,65.4,0.0,1200.0,1200.0,Forest,Carnivore,SA,No,Invertivore,True,True
AVIBASE-FCED8B3A,45.06,45.56667,44.3,36.35,36.4,36.3,22.7,22.96667,22.3,35.42,36.13333,34.35,30.78,31.63333,29.5,308.2,306.33333,311.0,119.425,117.55,121.3,188.325,186.95,189.7,38.8,38.6,39.0,210.18,213.0,205.95,5.0,2.0,3.0,525.0,Dunning,NO,Forest,1.0,1.0,Herbivore,Frugivore,Insessorial,-25.61,-11.36,-19.53,46.69,413210.96,530.0,0.0,1000.0,1000.0,Forest,Herbivore,,No,Frugivore,True,True
AVIBASE-FCEF84DC,59.91429,59.7,57.8,41.7,41.6,40.8,7.07143,7.12,6.4,11.72857,11.7,10.8,29.77143,29.7,29.1,319.14286,318.0,319.0,213.85714,212.4,217.0,105.28571,105.6,102.0,67.01429,66.8,68.0,160.71429,161.2,160.0,7.0,1.0,5.0,284.0,Dunning,NO,Coastal,3.0,3.0,Carnivore,Aquatic predator,Aerial,23.62,35.24,31.3,123.34,57.88,280.0,0.0,0.0,0.0,Coastal,Carnivore,,No,Aquatic predator,True,True
AVIBASE-FCF07F05,12.025,12.15,11.9,5.925,5.75,6.1,2.125,2.1,2.15,2.4,2.3,2.5,19.25,19.5,19.0,49.25,49.0,49.5,6.775,6.85,6.7,42.475,42.15,42.8,13.775,14.0,13.55,50.5,50.0,51.0,4.0,2.0,2.0,8.2,Dunning,NO,Woodland,2.0,1.0,Carnivore,Invertivore,Generalist,13.34,45.63,32.4,46.53,4724610.24,8.18333,0.0,3500.0,3500.0,Woodland,Carnivore,DM,No,Invertivore,True,True
AVIBASE-FCF63BDD,23.53333,22.3,,13.875,13.8,,6.375,6.4,,5.1,5.1,,22.58333,23.5,,85.33333,86.0,,14.81667,13.0,,70.51667,73.0,,17.31667,15.1,,77.5,78.0,,6.0,0.0,1.0,23.4,Dunning,NO,Woodland,2.0,1.0,Carnivore,Invertivore,Insessorial,17.93,18.52,18.23,-66.41,9177.01,23.7,0.0,950.0,950.0,Forest,Carnivore,CV,No,Invertivore,True,True
AVIBASE-FCFA9431,18.16,18.55,16.6,10.65,10.66667,10.6,6.3,6.425,5.8,5.66,5.8,5.1,22.66,22.425,23.6,124.0,126.75,113.0,16.3,14.86667,20.6,107.45,112.46667,92.4,13.275,11.63333,18.2,66.0,68.0,58.0,5.0,1.0,4.0,68.1,Dunning,NO,Forest,1.0,1.0,Herbivore,Frugivore,Insessorial,-15.7,8.65,-2.57,-60.96,3624635.86,67.6,0.0,500.0,500.0,Forest,Herbivore,CP,No,Frugivore,True,True
AVIBASE-FCFBB7D9,34.75,,34.75,26.45,,26.45,9.6,,9.6,11.8,,11.8,44.8,,44.8,282.5,,282.5,189.0,,189.0,93.5,,93.5,66.9,,66.9,103.5,,103.5,2.0,2.0,0.0,409.0,Dunning,NO,Marine,3.0,2.0,Carnivore,Aquatic predator,Aquatic,-31.11,17.67,-8.04,-47.49,49574430.81,410.5,0.0,2000.0,2000.0,Marine,Carnivore,"BU,CR",No,Invertivore,True,True
AVIBASE-FCFD1688,16.59,17.0,16.03,7.61667,7.825,7.2,5.2,5.1,5.34,4.81667,4.7875,4.84,22.31739,23.08182,21.61667,88.732,90.56154,86.75,15.0,15.075,14.925,73.78,76.58333,69.575,17.2,16.7,17.7,73.5375,74.23077,72.71818,26.0,12.0,13.0,49.3,Dunning,NO,Forest,1.0,1.0,Herbivore,Frugivore,Insessorial,-9.93,10.88,2.08,-75.49,257255.05,50.68,1000.0,1900.0,2900.0,Forest,Herbivore,CP,No,Frugivore,True,True
AVIBASE-FD0EA914,14.475,14.1,14.85,9.775,9.15,10.4,8.35,8.25,8.45,10.175,9.6,10.75,20.375,20.65,20.1,95.1,93.95,96.25,17.275,17.0,17.55,77.85,77.0,78.7,18.2,18.15,18.25,65.1,64.55,65.65,4.0,2.0,2.0,57.5,Updated_literature,NO,Shrubland,2.0,1.0,Carnivore,Invertivore,Insessorial,-32.58,-21.75,-27.2,-61.83,448119.82,,,,,,,,,,True,False
AVIBASE-FD0EC029,23.75,25.8,22.5,14.15,14.6,14.4,3.925,3.8,4.1,6.15,6.4,6.1,26.775,27.2,26.8,88.375,90.0,84.5,11.7,11.1,9.4,76.675,78.9,75.1,13.2,12.3,11.1,84.0,89.0,78.0,4.0,1.0,1.0,32.1,Dunning,NO,Forest,1.0,1.0,Carnivore,Invertivore,Terrestrial,17.94,19.31,18.79,-71.01,7294.34,32.45,1000.0,1000.0,2000.0,Forest,Carnivore,CP,No,Invertivore,True,True
AVIBASE-FD0F40FE,14.0,14.43333,13.35,7.225,7.25,7.2,3.54,3.43333,3.7,2.6,2.7,2.45,22.76,22.93333,22.5,50.9,50.33333,51.75,6.475,6.45,6.5,43.9,42.55,45.25,12.85,13.15,12.55,17.0,17.33333,16.0,5.0,2.0,3.0,9.7,Dunning,NO,Forest,1.0,1.0,Carnivore,Invertivore,Generalist,10.45,30.31,23.81,100.06,2098380.83,9.42,60.0,2490.0,2550.0,Forest,Carnivore,SP,No,Invertivore,True,True
AVIBASE-FD1036BD,13.725,13.75,13.7,8.575,8.5,8.65,4.45,4.4,4.5,3.85,3.7,4.0,12.475,12.6,12.35,78.0,76.0,80.0,18.35,17.9,18.8,59.65,58.1,61.2,23.525,23.55,23.5,62.0,59.5,64.5,4.0,2.0,2.0,15.0,Dunning,NO,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,-10.72,0.04,-5.35,140.96,669110.72,15.0,0.0,1200.0,1200.0,Forest,Carnivore,CP,No,Invertivore,True,True
AVIBASE-FD1E20FA,17.2,,17.2,,,,4.0,,4.0,4.3,,4.3,26.6,,26.6,82.0,,82.0,,,,,,,,,,71.0,,71.0,1.0,1.0,0.0,54.9,Updated_literature,YES,Shrubland,2.0,1.0,Carnivore,Invertivore,Terrestrial,-31.61,-29.81,-30.52,129.62,65802.53,55.7,0.0,500.0,500.0,Grassland,Carnivore,CP,No,Invertivore,True,True
AVIBASE-FD2456D5,81.52,82.03333,80.75,26.45,27.85,25.05,32.22,32.8,31.35,17.74,18.46667,16.65,382.75,378.0,387.5,124.5,115.0,134.0,0.1,0.1,0.1,124.4,114.9,133.9,0.1,0.1,0.1,430.0,455.0,405.0,,,,,MISSING,MISSING,MISSING,,,MISSING,MISSING,MISSING,,,,,,42500.0,0.0,1600.0,1600.0,Grassland,Omnivore,SC,Yes,Omnivore,True,True
AVIBASE-FD27C27B,11.0,11.12143,11.05,6.05,,,3.40303,3.47727,3.45,3.47333,3.5,3.55,12.4,12.48421,12.675,50.55385,50.91026,50.0,10.5,,,39.5,,,20.925,,,24.44915,24.24242,23.75,69.0,4.0,42.0,8.1,Dunning,NO,Forest,1.0,1.0,Omnivore,Omnivore,Insessorial,-5.7,3.74,-2.14,121.19,175271.93,8.5,0.0,2000.0,2000.0,Forest,Herbivore,PN,No,Frugivore,True,True
AVIBASE-FD2B0309,118.65,133.53333,103.76667,99.45,112.4,86.5,10.28333,10.83333,9.73333,14.0,14.93333,13.06667,86.08333,93.33333,78.83333,246.5,256.0,237.0,93.75,96.0,91.5,149.0,154.5,143.5,38.65,38.35,38.95,95.5,92.66667,98.33333,6.0,3.0,3.0,616.9,Dunning,NO,Wetland,3.0,2.0,Carnivore,Aquatic predator,Terrestrial,-43.87,49.46,-8.5,-73.92,5296229.51,574.83333,0.0,2200.0,2200.0,Wetland,Carnivore,CP,No,Invertivore,True,True
AVIBASE-FD2FEFFD,21.975,21.6,22.35,13.05,12.9,13.2,6.55,6.35,6.75,9.425,9.15,9.7,27.675,28.35,27.0,118.75,120.5,117.0,24.575,24.65,24.5,94.175,95.85,92.5,20.725,20.5,20.95,94.25,98.5,90.0,4.0,2.0,2.0,69.0,Dunning,NO,Shrubland,2.0,1.0,Omnivore,Omnivore,Terrestrial,-5.19,-1.44,-3.2,35.13,98235.59,66.33333,1100.0,900.0,2000.0,Grassland,Omnivore,SP,No,Omnivore,True,True
AVIBASE-FD32868A,21.92,22.13333,21.6,12.225,12.7,11.75,4.5,4.5,4.5,5.96,6.0,5.9,26.78,26.93333,26.55,85.7,87.66667,82.75,15.125,15.35,14.9,70.0,72.15,67.85,17.775,17.55,18.0,69.8,70.0,69.5,5.0,2.0,3.0,47.2,Dunning,NO,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,11.3,17.25,14.22,107.53,28408.48,56.0,1200.0,900.0,2100.0,Forest,Carnivore,,No,Invertivore,True,True
AVIBASE-FD358454,15.375,15.2,15.55,10.275,10.2,10.35,5.675,5.6,5.75,7.625,7.7,7.55,19.05,19.35,18.75,67.5,71.5,63.5,12.6,11.55,13.65,54.9,59.95,49.85,18.825,16.15,21.5,49.5,54.5,44.5,4.0,2.0,2.0,18.9,Dunning,NO,Forest,1.0,1.0,Herbivore,Omnivore,Insessorial,-25.19,-12.42,-18.77,48.1,127433.64,19.13333,0.0,2000.0,2000.0,Forest,Omnivore,SP,No,Omnivore,True,True
AVIBASE-FD391374,17.24,17.3,17.15,9.85,9.95,9.75,4.0,4.03333,3.95,4.44,4.53333,4.3,23.66,25.03333,21.6,90.2,92.33333,87.0,19.425,20.6,18.25,70.075,71.4,68.75,21.675,22.4,20.95,78.0,80.33333,74.5,5.0,2.0,3.0,25.7,Dunning,NO,Woodland,3.0,1.0,Carnivore,Invertivore,Insessorial,-34.84,-20.6,-28.41,26.5,982178.67,28.43333,0.0,1000.0,1000.0,Woodland,Carnivore,CP,No,Invertivore,True,True
AVIBASE-FD3EA943,25.16,26.1,23.75,17.175,17.1,17.25,6.9,7.26667,6.35,6.82,6.9,6.7,21.6,22.56667,20.15,116.8,117.0,116.5,24.2,23.6,24.8,91.8,91.9,91.7,20.9,20.45,21.35,66.8,70.33333,61.5,5.0,2.0,3.0,70.1,Dunning,NO,Woodland,3.0,1.0,Carnivore,Invertivore,Terrestrial,-29.76,-1.33,-16.55,25.3,4469921.88,72.5,0.0,1600.0,1600.0,Woodland,Carnivore,CV,No,Invertivore,True,True
AVIBASE-FD488DFD,17.48333,17.48333,,10.3,10.3,,5.55,5.55,,5.06667,5.06667,,20.11667,20.11667,,82.83333,82.83333,,16.6,16.6,,66.23333,66.23333,,20.05,20.05,,73.08333,73.08333,,6.0,0.0,6.0,16.4,Inferred,YES,Forest,2.0,1.0,Carnivore,Invertivore,Insessorial,-2.44,-1.96,-2.1,146.98,2025.05,,0.0,700.0,700.0,Forest,Carnivore,,No,Invertivore,True,True
AVIBASE-FD516092,21.0,20.8,20.65,9.12,9.5,9.25,3.53333,3.6,3.45,4.75,4.9,4.35,22.83333,21.36667,23.0,171.85714,173.0,165.0,55.22,52.75,55.95,116.58,116.75,109.05,32.2,31.15,33.9,190.62857,197.53333,182.9,7.0,2.0,3.0,237.0,Dunning,NO,Forest,1.0,1.0,Herbivore,Frugivore,Insessorial,-11.66,4.55,-4.61,137.47,1059941.3,174.0,0.0,1800.0,1800.0,Forest,Herbivore,PL,No,Frugivore,True,True
AVIBASE-FD549DD7,17.86,17.66667,18.15,14.52,14.8,14.1,9.08,8.73333,9.6,15.4,15.4,,12.06,11.9,12.3,111.8,113.0,110.0,42.32,43.8,40.1,69.48,69.2,69.9,37.86,38.76667,36.5,116.36,118.26667,113.5,5.0,2.0,3.0,62.1,DataFromSplit,NO,Forest,1.0,1.0,Herbivore,Frugivore,Insessorial,,,,,,62.1,0.0,700.0,700.0,Forest,Herbivore,,No,Frugivore,True,True
AVIBASE-FD5AD57F,97.02222,110.975,85.86,80.025,90.55,69.5,22.5,23.225,21.92,29.1,31.0,27.2,47.61111,48.475,46.92,212.33333,225.75,201.6,43.75,43.0,44.5,160.5,167.0,154.0,21.45,20.5,22.4,258.33333,271.5,247.8,9.0,5.0,4.0,375.0,Dunning,NO,Woodland,2.0,1.0,Herbivore,Frugivore,Insessorial,8.88,32.85,21.41,79.19,2062731.9,375.0,,,,Woodland,Herbivore,CV,No,Frugivore,True,True
AVIBASE-FD5DACEE,9.22,8.93333,9.65,5.26,5.35,5.2,2.98333,2.53333,3.43333,3.3,3.13333,3.46667,14.01667,13.9,14.13333,49.41667,49.0,49.83333,6.875,6.1,7.65,41.75,40.9,42.6,14.125,13.0,15.25,39.66667,39.33333,40.0,6.0,3.0,3.0,7.4,Dunning,NO,Forest,2.0,3.0,Carnivore,Invertivore,Insessorial,9.55,33.3,20.03,-97.6,1448668.84,7.575,0.0,2100.0,2100.0,Forest,Carnivore,SP,No,Invertivore,True,True
AVIBASE-FD662075,26.54,28.0,26.175,15.85,,15.85,4.96,5.8,4.75,7.3,7.6,7.225,40.88,39.9,41.125,115.2,124.0,113.0,6.375,,6.375,106.625,,106.625,5.625,,5.625,116.0,118.0,115.5,5.0,4.0,1.0,97.5,Updated_literature,NO,Forest,1.0,1.0,Carnivore,Invertivore,Terrestrial,15.96,21.18,18.78,105.34,113031.18,97.5,400.0,1300.0,1700.0,Forest,Carnivore,,No,Invertivore,True,True
AVIBASE-FD7D022A,28.20909,26.7,28.7,15.725,13.8,17.3,6.56667,6.35,7.6,10.99,10.0,11.6,39.33636,36.1,42.0,154.61538,154.5,164.0,29.65,32.7,32.9,129.6,127.3,131.1,18.575,20.4,20.1,185.2,181.0,186.0,14.0,1.0,2.0,148.9,Dunning,NO,Grassland,2.0,1.0,Carnivore,Invertivore,Terrestrial,-10.94,33.04,14.75,105.79,6030216.39,172.075,0.0,2000.0,2000.0,Grassland,Carnivore,DM,No,Invertivore,True,True
AVIBASE-FD81168B,12.325,12.7,11.95,6.125,6.15,6.1,2.25,2.35,2.15,3.175,3.3,3.05,18.55,20.45,16.65,51.0,54.0,48.0,5.55,5.7,5.4,45.45,48.3,42.6,10.875,10.5,11.25,75.0,77.5,72.5,,,,,MISSING,MISSING,MISSING,,,MISSING,MISSING,MISSING,,,,,,14.5,300.0,2000.0,2300.0,Shrubland,Carnivore,DM,No,Invertivore,True,True
AVIBASE-FD883BFD,19.3,19.33333,19.25,13.5,14.2,12.8,5.96,6.16667,5.65,7.2,7.26667,7.1,17.48,17.46667,17.5,87.6,90.66667,83.0,17.125,18.7,15.55,69.125,70.8,67.45,19.825,20.9,18.75,70.6,72.66667,67.5,5.0,2.0,3.0,24.0,Dunning,NO,Forest,1.0,1.0,Omnivore,Invertivore,Insessorial,-6.57,8.16,0.82,-63.03,2285784.15,24.5,0.0,1300.0,1300.0,Forest,Carnivore,,No,Invertivore,True,True
AVIBASE-FD9589C1,20.62,20.65,20.35,17.75,17.8,17.1,12.52,12.65,12.1,17.74,17.85,17.25,17.68,18.65,16.55,121.0,122.5,120.0,35.75,37.0,34.5,84.75,85.0,85.5,29.675,30.3,28.8,88.4,93.5,82.5,5.0,2.0,2.0,107.0,Dunning,NO,Forest,1.0,1.0,Herbivore,Omnivore,Insessorial,-10.17,-0.54,-5.35,142.02,123546.51,103.75,1500.0,1100.0,2600.0,Forest,Herbivore,,No,Omnivore,True,True
AVIBASE-FD97EC1E,42.35,42.2,42.5,27.8,27.25,28.35,6.125,5.9,6.35,7.975,7.8,8.15,45.3,46.05,44.55,228.75,226.0,231.5,138.5,134.0,143.0,90.25,92.0,88.5,60.575,59.4,61.75,67.25,68.0,66.5,4.0,2.0,2.0,497.0,Dunning,NO,Marine,3.0,2.0,Carnivore,Aquatic predator,Generalist,30.27,47.29,38.15,19.49,2989515.98,422.5,0.0,0.0,0.0,Marine,Carnivore,"CR,CV,BU",No,Aquatic predator,True,True
AVIBASE-FDA2E4A3,54.26,52.23333,57.3,34.675,32.2,37.15,16.84,16.66667,17.1,28.7,27.9,29.9,112.38,112.3,112.5,571.6,544.66667,612.0,205.75,201.0,210.5,374.25,347.0,401.5,35.525,36.65,34.4,256.0,233.5,278.5,5.0,2.0,3.0,3964.5,Dunning,NO,Grassland,3.0,1.0,Carnivore,Vertivore,Aerial,-34.84,17.63,-3.45,22.51,14888019.22,4237.0,0.0,1500.0,1500.0,Grassland,Carnivore,,No,Vertivore,True,True
AVIBASE-FDA38B76,17.53333,18.2,16.4,10.65,,10.4,4.96667,5.1,5.0,5.01667,5.2,4.7,24.03333,25.8,24.7,105.16667,109.0,103.0,38.575,,39.3,64.925,,63.7,37.275,,38.2,49.0,50.0,47.0,6.0,1.0,1.0,28.8,Dunning,NO,Woodland,2.0,3.0,Omnivore,Omnivore,Insessorial,35.04,46.77,40.4,141.25,204502.7,39.4,800.0,700.0,1500.0,Woodland,Omnivore,,No,Omnivore,True,True
