avibase_id,species_birdlife,species_ebird,species_birdtree,family_birdlife,order_birdlife,family_ebird,order_ebird,family_birdtree,order_birdtree
AVIBASE-95CAE4C3,Phaethornis longuemareus,Phaethornis longuemareus,Phaethornis longuemareus,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-95D08E4C,Psilopogon auricularis,Psilopogon auricularis,Megalaima franklinii,Megalaimidae,Piciformes,Megalaimidae,Piciformes,Ramphastidae,Piciformes
AVIBASE-95D16974,Leucopternis melanops,Leucopternis melanops,Leucopternis melanops,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-95D7191D,Geositta saxicolina,Geositta saxicolina,Geositta saxicolina,Furnariidae,Passeriformes,Furnariidae,Passeriformes,Furnariidae,Passeriformes
AVIBASE-95D9C295,Mecocerculus minor,Mecocerculus minor,Mecocerculus minor,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-95DB0943,Vireo solitarius,Vireo solitarius,Vireo solitarius,Vireonidae,Passeriformes,Vireonidae,Passeriformes,Vireonidae,Passeriformes
AVIBASE-95DC125B,Coccopygia bocagei,Coccopygia bocagei,Estrilda melanotis,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-95E28A57,Charadrius semipalmatus,Charadrius semipalmatus,Charadrius semipalmatus,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes
AVIBASE-95E7E0E5,Sylvia hortensis,Curruca hortensis,Sylvia hortensis,Sylviidae,Passeriformes,Sylviidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-95F08BC3,Euplectes orix,Euplectes orix,Euplectes orix,Ploceidae,Passeriformes,Ploceidae,Passeriformes,Ploceidae,Passeriformes
AVIBASE-95F3F185,Pycnonotus cafer,Pycnonotus cafer,Pycnonotus cafer,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes
AVIBASE-95FB462E,Myzomela pulchella,Myzomela pulchella,Myzomela pulchella,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes
AVIBASE-95FD0D6C,Hypocnemis hypoxantha,Hypocnemis hypoxantha,Hypocnemis hypoxantha,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-960B56F2,Malimbus rubricollis,Malimbus rubricollis,Malimbus rubricollis,Ploceidae,Passeriformes,Ploceidae,Passeriformes,Ploceidae,Passeriformes
AVIBASE-9615535E,Otus rutilus,Otus madagascariensis,Otus rutilus,MISSING,MISSING,Strigidae,Strigiformes,Strigidae,Strigiformes
AVIBASE-9616C96E,Cossypha cyanocampter,Cossypha cyanocampter,Cossypha cyanocampter,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes
AVIBASE-961A51A7,Sericossypha albocristata,Sericossypha albocristata,Sericossypha albocristata,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-961A9CE2,Leucocarbo campbelli,Leucocarbo campbelli,Phalacrocorax campbelli,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes
AVIBASE-961B34B3,Sicalis citrina,Sicalis citrina,Sicalis citrina,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-96349863,Heliobletus contaminatus,Heliobletus contaminatus,Heliobletus contaminatus,Furnariidae,Passeriformes,Furnariidae,Passeriformes,Furnariidae,Passeriformes
AVIBASE-9654527A,Todiramphus chloris,Todiramphus chloris,Todiramphus chloris,MISSING,MISSING,MISSING,MISSING,Alcedinidae,Coraciiformes
AVIBASE-9655118F,Tangara chilensis,Tangara chilensis,Tangara chilensis,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-96681F6B,Gallinago paraguaiae,MISSING,Gallinago paraguaiae,Scolopacidae,Charadriiformes,MISSING,MISSING,Scolopacidae,Charadriiformes
AVIBASE-966B3BB3,Nyctiprogne vielliardi,Nyctiprogne vielliardi,Nyctiprogne vielliardi,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes
AVIBASE-96711EDE,Aulacorhynchus sulcatus,Aulacorhynchus sulcatus,Aulacorhynchus sulcatus,Ramphastidae,Piciformes,MISSING,MISSING,Ramphastidae,Piciformes
AVIBASE-967545BC,Nilaus afer,Nilaus afer,Nilaus afer,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes
AVIBASE-96819591,Phylloscopus fuscatus,Phylloscopus fuscatus,Phylloscopus fuscatus,Phylloscopidae,Passeriformes,Phylloscopidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-9686AA8F,Cormobates placens,Cormobates placens,Cormobates placens,Climacteridae,Passeriformes,Climacteridae,Passeriformes,Climacteridae,Passeriformes
AVIBASE-9689E669,Glossopsitta porphyrocephala,Parvipsitta porphyrocephala,Glossopsitta porphyrocephala,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-968D57F9,Lophotis gindiana,Eupodotis gindiana,Eupodotis gindiana,Otididae,Otidiformes,Otididae,Otidiformes,Otididae,Otidiformes
AVIBASE-9690689D,Chordeiles acutipennis,Chordeiles acutipennis,Chordeiles acutipennis,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes,Caprimulgidae,Caprimulgiformes
AVIBASE-96944A78,Sporophila minuta,Sporophila minuta,Sporophila minuta,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-96974565,Ramphiculus marchei,Ptilinopus marchei,Ptilinopus marchei,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-9699DD8E,Pitta rosenbergii,Pitta sordida,Pitta sordida,Pittidae,Passeriformes,MISSING,MISSING,Pittidae,Passeriformes
AVIBASE-969A369C,Gymnoris dentata,Gymnoris dentata,Petronia dentata,Passeridae,Passeriformes,Passeridae,Passeriformes,Passeridae,Passeriformes
AVIBASE-96A465BE,Garrulax delesserti,Pterorhinus delesserti,Garrulax delesserti,Leiotrichidae,Passeriformes,Leiotrichidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-96AC0528,Otus mindorensis,Otus mindorensis,Otus mindorensis,Strigidae,Strigiformes,Strigidae,Strigiformes,Strigidae,Strigiformes
AVIBASE-96BC41B0,Myzomela sclateri,Myzomela sclateri,Myzomela sclateri,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes
AVIBASE-96BD30EC,Sporophila murallae,Sporophila murallae,Sporophila murallae,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-96CCAFEE,Burhinus vermiculatus,Burhinus vermiculatus,Burhinus vermiculatus,Burhinidae,Charadriiformes,Burhinidae,Charadriiformes,Burhinidae,Charadriiformes
AVIBASE-96D6BCC9,Dubusia carrikeri,Dubusia taeniata,Dubusia taeniata,Thraupidae,Passeriformes,MISSING,MISSING,Thraupidae,Passeriformes
AVIBASE-96D85716,Chrysothlypis chrysomelas,Chrysothlypis chrysomelas,Chrysothlypis chrysomelas,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-96D9A285,Dessonornis archeri,Cossypha archeri,Cossypha archeri,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes
AVIBASE-96F2444F,Sporophila castaneiventris,Sporophila castaneiventris,Sporophila castaneiventris,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-96F83DED,Sicalis taczanowskii,Sicalis taczanowskii,Sicalis taczanowskii,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-96FDF70C,Ptilinopus hernsheimi,Ptilinopus hernsheimi,Ptilinopus porphyraceus,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-97015904,Copsychus albospecularis,Copsychus albospecularis,Copsychus albospecularis,MISSING,MISSING,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes
AVIBASE-97166F72,Lanius isabellinus,Lanius isabellinus,Lanius isabellinus,Laniidae,Passeriformes,Laniidae,Passeriformes,Laniidae,Passeriformes
AVIBASE-9723DB2C,Stipiturus mallee,Stipiturus mallee,Stipiturus mallee,Maluridae,Passeriformes,Maluridae,Passeriformes,Maluridae,Passeriformes
AVIBASE-9724D814,Hypocnemis subflava,Hypocnemis subflava,Hypocnemis subflava,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-9736A466,Myrmelastes leucostigma,Myrmelastes leucostigma,Schistocichla leucostigma,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-97461F73,Micrastur plumbeus,Micrastur plumbeus,Micrastur plumbeus,Falconidae,Falconiformes,Falconidae,Falconiformes,Falconidae,Falconiformes
AVIBASE-974AE5EC,Kittacincla nigra,Copsychus niger,Copsychus niger,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes
AVIBASE-974B0A63,Malia grata,Malia grata,Malia grata,Locustellidae,Passeriformes,Locustellidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-97558974,Ardea plumifera,Ardea intermedia,Mesophoyx intermedia,Ardeidae,Pelecaniformes,MISSING,MISSING,Ardeidae,Pelecaniformes
AVIBASE-975D0D5D,Onychognathus nabouroup,Onychognathus nabouroup,Onychognathus nabouroup,Sturnidae,Passeriformes,Sturnidae,Passeriformes,Sturnidae,Passeriformes
AVIBASE-97638612,Phylloscopus sumatrensis,Phylloscopus grammiceps,Seicercus grammiceps,Phylloscopidae,Passeriformes,MISSING,MISSING,Sylviidae,Passeriformes
AVIBASE-9769A702,Psilopogon pyrolophus,Psilopogon pyrolophus,Psilopogon pyrolophus,Megalaimidae,Piciformes,Megalaimidae,Piciformes,Ramphastidae,Piciformes
AVIBASE-97713BB7,Erythropitta novaehibernicae,Erythropitta novaehibernicae,Pitta erythrogaster,Pittidae,Passeriformes,Pittidae,Passeriformes,Pittidae,Passeriformes
AVIBASE-9779E4D3,Trochalopteron variegatum,Trochalopteron variegatum,Garrulax variegatus,Leiotrichidae,Passeriformes,Leiothrichidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-977B33F3,Scytalopus pachecoi,Scytalopus pachecoi,Scytalopus pachecoi,Rhinocryptidae,Passeriformes,Rhinocryptidae,Passeriformes,Rhinocryptidae,Passeriformes
AVIBASE-977CA271,Myiodynastes bairdii,Myiodynastes bairdii,Myiodynastes bairdii,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-9787BE57,Emberiza spodocephala,Emberiza spodocephala,Emberiza spodocephala,Emberizidae,Passeriformes,MISSING,MISSING,Emberizidae,Passeriformes
AVIBASE-9788D595,Hypocnemis striata,Hypocnemis striata,Hypocnemis striata,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-978B53CA,Poecilotriccus capitalis,Poecilotriccus capitalis,Poecilotriccus capitalis,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-978B7CB8,Serpophaga subcristata,Serpophaga subcristata,Serpophaga subcristata,MISSING,MISSING,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-978D4485,Mareca falcata,Mareca falcata,Anas falcata,Anatidae,Anseriformes,Anatidae,Anseriformes,Anatidae,Anseriformes
AVIBASE-9792A7D0,Tanygnathus megalorynchos,Tanygnathus megalorynchos,Tanygnathus megalorynchos,Psittacidae,Psittaciformes,Psittaculidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-97A164E7,Graminicola bengalensis,Graminicola bengalensis,Graminicola bengalensis,Pellorneidae,Passeriformes,Pellorneidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-97A73D9F,Euplectes capensis,Euplectes capensis,Euplectes capensis,Ploceidae,Passeriformes,Ploceidae,Passeriformes,Ploceidae,Passeriformes
AVIBASE-97A80683,Peucaea humeralis,Peucaea humeralis,Aimophila humeralis,Passerellidae,Passeriformes,Passerellidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-97AD0B38,Elaenia frantzii,Elaenia frantzii,Elaenia frantzii,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-97AF502B,Peucaea sumichrasti,Peucaea sumichrasti,Aimophila sumichrasti,Passerellidae,Passeriformes,Passerellidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-97B870B4,Sialia currucoides,Sialia currucoides,Sialia currucoides,Turdidae,Passeriformes,Turdidae,Passeriformes,Turdidae,Passeriformes
AVIBASE-97BC458C,Tangara parzudakii,Tangara parzudakii,Tangara parzudakii,Thraupidae,Passeriformes,MISSING,MISSING,Thraupidae,Passeriformes
AVIBASE-97C2A2A4,Phaethornis malaris,Phaethornis malaris,Phaethornis malaris,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-97C47F3E,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-97CB16E9,Pipreola chlorolepidota,Pipreola chlorolepidota,Pipreola chlorolepidota,Cotingidae,Passeriformes,Cotingidae,Passeriformes,Cotingidae,Passeriformes
AVIBASE-97CCB702,Pyrrhura pacifica,Pyrrhura melanura,Pyrrhura melanura,Psittacidae,Psittaciformes,MISSING,MISSING,Psittacidae,Psittaciformes
AVIBASE-97D31AA6,Coeligena coeligena,Coeligena coeligena,Coeligena coeligena,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-97D7865F,Eremopterix leucopareia,Eremopterix leucopareia,Eremopterix leucopareia,Alaudidae,Passeriformes,Alaudidae,Passeriformes,Alaudidae,Passeriformes
AVIBASE-97D9D953,Actenoides bougainvillei,Actenoides bougainvillei,Actenoides bougainvillei,Alcedinidae,Coraciiformes,MISSING,MISSING,Alcedinidae,Coraciiformes
AVIBASE-97DCD1A5,Phylloscartes kronei,Phylloscartes kronei,Phylloscartes kronei,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-97DE42F3,Aprosmictus jonquillaceus,Aprosmictus jonquillaceus,Aprosmictus jonquillaceus,Psittacidae,Psittaciformes,Psittaculidae,Psittaciformes,Psittacidae,Psittaciformes
AVIBASE-97E7A30B,Pseudhirundo griseopyga,Pseudhirundo griseopyga,Pseudhirundo griseopyga,Hirundinidae,Passeriformes,Hirundinidae,Passeriformes,Hirundinidae,Passeriformes
AVIBASE-97E7CC5E,Cyanocorax beecheii,Cyanocorax beecheii,Cyanocorax beecheii,Corvidae,Passeriformes,Corvidae,Passeriformes,Corvidae,Passeriformes
AVIBASE-97F0A2DF,Leuconotopicus stricklandi,Dryobates stricklandi,Picoides stricklandi,Picidae,Piciformes,Picidae,Piciformes,Picidae,Piciformes
AVIBASE-97FB2BC9,Lampornis clemenciae,Lampornis clemenciae,Lampornis clemenciae,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-97FDBB06,Buteogallus anthracinus,Buteogallus anthracinus,Buteogallus anthracinus,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes
AVIBASE-9810164E,Lichmera monticola,Lichmera monticola,Lichmera monticola,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes,Meliphagidae,Passeriformes
AVIBASE-9813B521,Xanthomixis zosterops,Xanthomixis zosterops,Bernieria zosterops,Bernieridae,Passeriformes,Bernieridae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-981CE782,Haematopus palliatus,Haematopus palliatus,Haematopus palliatus,Haematopodidae,Charadriiformes,Haematopodidae,Charadriiformes,Haematopodidae,Charadriiformes
AVIBASE-9820CECA,Spinus spinus,Spinus spinus,Carduelis spinus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,Fringillidae,Passeriformes
AVIBASE-982303AD,Lonchura tristissima,Mayrimunia tristissima,Lonchura tristissima,Estrildidae,Passeriformes,MISSING,MISSING,Estrildidae,Passeriformes
AVIBASE-982B2C3A,Batis pririt,Batis pririt,Batis pririt,Platysteiridae,Passeriformes,Platysteiridae,Passeriformes,Platysteiridae,Passeriformes
AVIBASE-982C918E,Sylvia boehmi,Curruca boehmi,Sylvia boehmi,Sylviidae,Passeriformes,Sylviidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-984EC0A0,Burhinus bistriatus,Burhinus bistriatus,Burhinus bistriatus,Burhinidae,Charadriiformes,Burhinidae,Charadriiformes,Burhinidae,Charadriiformes
AVIBASE-985A5F40,Corvus moneduloides,Corvus moneduloides,Corvus moneduloides,Corvidae,Passeriformes,Corvidae,Passeriformes,Corvidae,Passeriformes
AVIBASE-985D5E9E,Hierococcyx bocki,Hierococcyx bocki,Cuculus sparverioides,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes,Cuculidae,Cuculiformes
AVIBASE-9861C51E,Oedistoma iliolophus,Oedistoma iliolophus,Toxorhamphus iliolophus,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes
AVIBASE-9867D23D,Sitta formosa,Sitta formosa,Sitta formosa,Sittidae,Passeriformes,Sittidae,Passeriformes,Sittidae,Passeriformes
AVIBASE-987A703D,Urile penicillatus,Urile penicillatus,Phalacrocorax penicillatus,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes,Phalacrocoracidae,Suliformes
AVIBASE-987C8F6E,Argya aylmeri,Argya aylmeri,Turdoides aylmeri,Leiotrichidae,Passeriformes,Leiotrichidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-987DE55E,Didunculus strigirostris,Didunculus strigirostris,Didunculus strigirostris,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-98820857,Ploceus burnieri,Ploceus burnieri,Ploceus burnieri,Ploceidae,Passeriformes,Ploceidae,Passeriformes,Ploceidae,Passeriformes
AVIBASE-9884A24C,Clytorhynchus pachycephaloides,Clytorhynchus pachycephaloides,Clytorhynchus pachycephaloides,Monarchidae,Passeriformes,Monarchidae,Passeriformes,Monarchidae,Passeriformes
AVIBASE-9888B3AE,Streptopelia semitorquata,Streptopelia semitorquata,Streptopelia semitorquata,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-988D86DA,Galbula pastazae,Galbula pastazae,Galbula pastazae,Galbulidae,Piciformes,Galbulidae,Galbuliformes,Galbulidae,Piciformes
AVIBASE-988F8673,Pyriglena leuconota,Pyriglena similis,Pyriglena leuconota,MISSING,MISSING,Thamnophilidae,Passeriformes,Thamnophilidae,Passeriformes
AVIBASE-9890A5DC,Gallinago stricklandii,Gallinago stricklandii,Gallinago stricklandii,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes
AVIBASE-9891BF73,Contopus virens,Contopus virens,Contopus virens,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes,Tyrannidae,Passeriformes
AVIBASE-98984CAD,Coturnix pectoralis,Coturnix pectoralis,Coturnix pectoralis,Phasianidae,Galliformes,Phasianidae,Galliformes,Phasianidae,Galliformes
AVIBASE-989B57D8,Chamaea fasciata,Chamaea fasciata,Chamaea fasciata,Sylviidae,Passeriformes,Sylviidae,Passeriformes,Timaliidae,Passeriformes
AVIBASE-989FE32C,Amblyornis macgregoriae,Amblyornis macgregoriae,Amblyornis macgregoriae,Ptilonorhynchidae,Passeriformes,Ptilonorhynchidae,Passeriformes,Ptilonorhynchidae,Passeriformes
AVIBASE-98A16735,Tangara cyanicollis,Stilpnia cyanicollis,Tangara cyanicollis,Thraupidae,Passeriformes,Thraupidae,Passeriformes,Thraupidae,Passeriformes
AVIBASE-98A83626,Melanocharis nigra,Melanocharis nigra,Melanocharis nigra,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes,Melanocharitidae,Passeriformes
AVIBASE-98AF741E,Brachypteryx montana,Brachypteryx montana,Brachypteryx montana,Muscicapidae,Passeriformes,MISSING,MISSING,Turdidae,Passeriformes
AVIBASE-98B15EE7,Cryptospiza salvadorii,Cryptospiza salvadorii,Cryptospiza salvadorii,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-98B261C6,Amazilia amabilis,Polyerata amabilis,Amazilia amabilis,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-98B2F147,Pittasoma rufopileatum,Pittasoma rufopileatum,Pittasoma rufopileatum,Conopophagidae,Passeriformes,Conopophagidae,Passeriformes,Formicariidae,Passeriformes
AVIBASE-98B4A716,Hemipus hirundinaceus,Hemipus hirundinaceus,Hemipus hirundinaceus,Vangidae,Passeriformes,Vangidae,Passeriformes,Campephagidae,Passeriformes
AVIBASE-98B9C10B,Charadrius leschenaultii,Charadrius leschenaultii,Charadrius leschenaultii,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes,Charadriidae,Charadriiformes
AVIBASE-98BA31AA,Hylia prasina,Hylia prasina,Hylia prasina,Scotocercidae,Passeriformes,Macrosphenidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-98BD71E2,Onychorhynchus occidentalis,Onychorhynchus coronatus,Onychorhynchus occidentalis,Tityridae,Passeriformes,MISSING,MISSING,Tyrannidae,Passeriformes
AVIBASE-98C0C634,Prionodura newtoniana,Amblyornis newtoniana,Prionodura newtoniana,Ptilonorhynchidae,Passeriformes,Ptilonorhynchidae,Passeriformes,Ptilonorhynchidae,Passeriformes
AVIBASE-98C6F885,Nomonyx dominicus,Nomonyx dominicus,Nomonyx dominicus,Anatidae,Anseriformes,Anatidae,Anseriformes,Anatidae,Anseriformes
AVIBASE-98D10978,Sylvietta ruficapilla,Sylvietta ruficapilla,Sylvietta ruficapilla,Macrosphenidae,Passeriformes,Macrosphenidae,Passeriformes,Sylviidae,Passeriformes
AVIBASE-98DA026C,Grallaria przewalskii,Grallaria przewalskii,Grallaria przewalskii,Grallariidae,Passeriformes,Grallariidae,Passeriformes,Formicariidae,Passeriformes
AVIBASE-98DA78EC,Ficedula owstoni,Ficedula owstoni,Ficedula narcissina,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes,Muscicapidae,Passeriformes
AVIBASE-98E4ABFF,Chalcomitra balfouri,Chalcomitra balfouri,Nectarinia balfouri,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes,Nectariniidae,Passeriformes
AVIBASE-98E4D63A,Dicaeum ignicolle,Dicaeum hirundinaceum,Dicaeum hirundinaceum,Dicaeidae,Passeriformes,MISSING,MISSING,Dicaeidae,Passeriformes
AVIBASE-98E9CCDE,Lepidocolaptes neglectus,Lepidocolaptes affinis,Lepidocolaptes affinis,Furnariidae,Passeriformes,MISSING,MISSING,Dendrocolaptidae,Passeriformes
AVIBASE-98F7FF1F,Ptilinopus rivoli,Ptilinopus rivoli,Ptilinopus rivoli,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
AVIBASE-98F9AA07,Phaethornis stuarti,Phaethornis stuarti,Phaethornis stuarti,Trochilidae,Caprimulgiformes,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-98FB6D4B,Phoebastria immutabilis,Phoebastria immutabilis,Phoebastria immutabilis,Diomedeidae,Procellariiformes,Diomedeidae,Procellariiformes,Diomedeidae,Procellariiformes
AVIBASE-98FBF9CA,Sterna trudeaui,Sterna trudeaui,Sterna trudeaui,Laridae,Charadriiformes,Laridae,Charadriiformes,Laridae,Charadriiformes
AVIBASE-98FC9EB9,Ortalis poliocephala,Ortalis poliocephala,Ortalis poliocephala,Cracidae,Galliformes,Cracidae,Galliformes,Cracidae,Galliformes
AVIBASE-98FDE7F4,Arremon flavirostris,Arremon flavirostris,Arremon flavirostris,Passerellidae,Passeriformes,Passerellidae,Passeriformes,Emberizidae,Passeriformes
AVIBASE-9900ACA9,Tyto tenebricosa,Tyto tenebricosa,Tyto tenebricosa,Tytonidae,Strigiformes,MISSING,MISSING,Tytonidae,Strigiformes
AVIBASE-990B9171,Pavo muticus,Pavo muticus,Pavo muticus,Phasianidae,Galliformes,Phasianidae,Galliformes,Phasianidae,Galliformes
AVIBASE-990FB1F5,Dicrurus menagei,Dicrurus menagei,Dicrurus hottentottus,Dicruridae,Passeriformes,Dicruridae,Passeriformes,Dicruridae,Passeriformes
AVIBASE-991885F0,Otus hartlaubi,Otus hartlaubi,Otus hartlaubi,Strigidae,Strigiformes,Strigidae,Strigiformes,Strigidae,Strigiformes
AVIBASE-9936FF4A,Calidris minuta,Calidris minuta,Calidris minuta,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes,Scolopacidae,Charadriiformes
AVIBASE-99374A39,Laterallus xenopterus,Laterallus xenopterus,Laterallus xenopterus,Rallidae,Gruiformes,Rallidae,Gruiformes,Rallidae,Gruiformes
AVIBASE-993DE54F,Neocrex erythrops,Mustelirallus erythrops,Neocrex erythrops,Rallidae,Gruiformes,Rallidae,Gruiformes,Rallidae,Gruiformes
AVIBASE-9941D6E1,Malaconotus alius,Malaconotus alius,Malaconotus alius,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes,Malaconotidae,Passeriformes
AVIBASE-99453701,Nesocharis ansorgei,Nesocharis ansorgei,Nesocharis ansorgei,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-994D87C2,Crithagra scotops,Crithagra scotops,Serinus scotops,Fringillidae,Passeriformes,Fringillidae,Passeriformes,Fringillidae,Passeriformes
AVIBASE-994E98B3,Dicrurus caerulescens,Dicrurus caerulescens,Dicrurus caerulescens,Dicruridae,Passeriformes,Dicruridae,Passeriformes,Dicruridae,Passeriformes
AVIBASE-99536A00,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Neosittidae,Passeriformes,Neosittidae,Passeriformes,Neosittidae,Passeriformes
AVIBASE-9957DCA6,Asthenes virgata,Asthenes virgata,Asthenes virgata,Furnariidae,Passeriformes,Furnariidae,Passeriformes,Furnariidae,Passeriformes
AVIBASE-995975D1,Lagonosticta nitidula,Lagonosticta nitidula,Lagonosticta nitidula,Estrildidae,Passeriformes,Estrildidae,Passeriformes,Estrildidae,Passeriformes
AVIBASE-995CF40D,Lepidothrix nattereri,Lepidothrix nattereri,Lepidothrix nattereri,Pipridae,Passeriformes,Pipridae,Passeriformes,Pipridae,Passeriformes
AVIBASE-99625377,Chlorostilbon mellisugus,Chlorostilbon melanorhynchus,Chlorostilbon melanorhynchus,MISSING,MISSING,Trochilidae,Caprimulgiformes,Trochilidae,Apodiformes
AVIBASE-9963109A,Mesitornis unicolor,Mesitornis unicolor,Mesitornis unicolor,Mesitornithidae,Mesitornithiformes,Mesitornithidae,Mesitornithiformes,Mesitornithidae,Mesitornithiformes
AVIBASE-9965E32D,Goura sclaterii,Goura sclaterii,Goura scheepmakeri,Columbidae,Columbiformes,Columbidae,Columbiformes,Columbidae,Columbiformes
