enter_order,species_jetz,family_jetz,tax_jetz,obs,flag,page_ritland,order_ritland,family_ritland,genus_ritland,species_ritland,O,S,OAL,OAL_LET,HBL,HBL_LET,HW,HW_LET,WING,WING_LET,BILL,BILL_LET,CD1,CD1_LET,CD2,CD2_LET,AD,AD_LET,TD1,TD1_LET,TD2,TD2_LET,WEIGHT,WEIGHT_LET,CT,CT_LET,EYED,EYED_LET,group
1711,Knipolegus hudsoni,Tyrannidae,6114,SEM,,1570,Passiformes,Tyrannidae,Knipolegus,hudsoni,R,A,144,NA,71,NA,16,NA,71,NA,16,NA,4.4,NA,4.4,NA,7.3,NA,9.5,NA,8.5,NA,13.9,NA,48,NA,64,NA,Terrestrial
1714,Knipolegus poecilurus,Tyrannidae,6118,SEM,,1570,Passiformes,Tyrannidae,Knipolegus,poecilurus,D,A,138,NA,71,NA,15,NA,76,NA,15,NA,4.5,NA,4.5,NA,7.8,NA,9.6,NA,9.4,NA,15.5,NA,47,NA,82,NA,Terrestrial
1715,Knipolegus striaticeps,Tyrannidae,6113,SEM,,1570,Passiformes,Tyrannidae,Knipolegus,striaticeps,R,A,130,NA,64,NA,15,NA,56,NA,14,NA,4.3,NA,4.3,NA,7.8,NA,9.3,NA,8.8,NA,9.5,NA,47,NA,101,NA,Terrestrial
1870,Machetornis rixosa,Tyrannidae,6134,SEM,,1570,Passiformes,Tyrannidae,Machetornis,rixosus,T,A,190,NA,104,NA,17,NA,88,NA,24,NA,4.9,NA,4.9,NA,8.7,NA,10.5,NA,9.8,NA,19.7,NA,48,NA,-3,NA,Terrestrial
2109,Muscigralla brevicauda,Tyrannidae,6110,SEM,,1570,Passiformes,Tyrannidae,Muscigralla,brevicauda,U,A,120,NA,77,NA,15,NA,61,NA,16,NA,4.2,NA,4.2,NA,7.5,NA,9.2,NA,8.3,NA,10.9,NA,48,NA,17,NA,Terrestrial
2110,Muscigralla brevicauda,Tyrannidae,6110,SEM,,1570,Passiformes,Tyrannidae,Muscigralla,brevicauda,U,A,103,NA,68,NA,15,NA,64,NA,17,NA,4,NA,4,C,7,C,9.2,NA,7.8,B,11.8,NA,47,NA,65,NA,Terrestrial
2111,Muscipipra vetula,Tyrannidae,6135,SEM,,1570,Passiformes,Tyrannidae,Muscipipra,vetula,Q,A,190,NA,95,NA,17,NA,105,NA,17,NA,5.5,NA,5.5,NA,9.3,NA,10.9,NA,10.4,NA,26.2,NA,51,NA,25,NA,Terrestrial
2112,Muscipipra vetula,Tyrannidae,6135,SEM,,1570,Passiformes,Tyrannidae,Muscipipra,vetula,U,A,176,NA,80,NA,17,NA,112,NA,17,NA,4.9,NA,4.9,NA,7.6,B,9.9,NA,8.6,NA,29.1,NA,52,NA,30,NA,Terrestrial
3117,Satrapa icterophrys,Tyrannidae,6132,SEM,,1570,Passiformes,Tyrannidae,Satrapa,icterophrys,U,A,160,NA,86,NA,16,NA,88,NA,15,NA,4.3,NA,4.3,NA,8.2,NA,10.1,NA,8.9,NA,19.7,NA,45,NA,3,NA,Terrestrial
3536,Tumbezia salvini,Tyrannidae,6072,SEM,,1570,Passiformes,Tyrannidae,Tumbezia,salvini,U,A,140,NA,74,NA,16,NA,70,NA,15,NA,4.5,NA,4.5,C,7.8,B,9.8,NA,9.8,B,13.6,NA,45,NA,78,NA,Terrestrial
3537,Tumbezia salvini,Tyrannidae,6072,SEM,,1570,Passiformes,Tyrannidae,Tumbezia,salvini,U,A,140,NA,75,NA,15,NA,70,NA,14,NA,4.3,NA,4.3,NA,7.6,NA,9.4,NA,8.8,NA,13.6,NA,47,NA,34,NA,Terrestrial
294,Attila bolivianus,Tyrannidae,6141,SEM,,1571,Passiformes,Tyrannidae,Attila,bolivianus,D,A,191,NA,107,NA,22,NA,90,NA,26,NA,6.4,NA,6.4,NA,11.4,NA,13.1,NA,12.6,NA,28.3,NA,49,NA,95,NA,Terrestrial
295,Attila cinnamomeus,Tyrannidae,6137,SEM,,1571,Passiformes,Tyrannidae,Attila,cinnamomeus,Q,A,175,NA,100,NA,21,NA,90,NA,24,NA,6.9,NA,6.9,NA,10.9,NA,13.2,NA,13,NA,28.3,NA,52,NA,123,NA,Terrestrial
296,Attila spadiceus,Tyrannidae,6143,SEM,,1571,Passiformes,Tyrannidae,Attila,spadiceus,T,A,193,NA,109,NA,21,NA,89,NA,28,NA,6.4,NA,6.4,NA,11,NA,13,NA,12.4,NA,27.6,NA,50,NA,90,NA,Terrestrial
480,Casiornis rufus,Tyrannidae,6145,SEM,,1571,Passiformes,Tyrannidae,Casiornis,rufa,R,A,180,NA,92,NA,17,NA,87,NA,18,NA,5.4,NA,5.4,NA,9.4,NA,10.9,NA,10,NA,26.3,NA,51,NA,32,NA,Terrestrial
1742,Laniocera hypopyrra,Cotingidae,6152,SEM,,1571,Passiformes,Tyrannidae,Laniocera,hypopyrrha,D,A,195,NA,98,NA,21,NA,103,NA,19,NA,6.2,NA,6.2,NA,11.1,NA,13.4,NA,12.7,NA,38.2,NA,47,NA,109,NA,Terrestrial
2127,Myiarchus cephalotes,Tyrannidae,6163,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,cephalotes,T,A,190,NA,87,NA,18,NA,84,NA,21,NA,5.1,NA,5.1,NA,8.6,NA,10.7,NA,10.3,NA,24.3,NA,48,NA,71,NA,Terrestrial
2134,Myiarchus ferox,Tyrannidae,6162,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,ferox,D,A,187,NA,89,NA,19,NA,85,NA,21,NA,5.2,NA,5.2,NA,9.8,NA,11.6,NA,10.6,NA,24.9,NA,46,NA,85,NA,Terrestrial
2135,Myiarchus ferox,Tyrannidae,6162,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,ferox,D,A,188,NA,86,NA,18,NA,88,NA,21,NA,5,NA,5,NA,9.5,NA,11.1,NA,10.4,NA,26.9,NA,46,NA,86,NA,Terrestrial
2136,Myiarchus ferox,Tyrannidae,6162,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,ferox,D,A,183,NA,88,NA,19,NA,88,NA,21,NA,5.3,NA,5,NA,9.6,NA,11.5,NA,10.8,NA,26.9,NA,46,NA,92,NA,Terrestrial
2137,Myiarchus ferox,Tyrannidae,6162,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,ferox,D,A,183,NA,89,NA,20,NA,85,NA,22,NA,5,NA,5,NA,9.6,NA,11.6,NA,10.4,NA,24.9,NA,45,NA,85,NA,Terrestrial
2140,Myiarchus nuttingi,Tyrannidae,6167,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,nuttingi,W,A,170,NA,84,NA,15,NA,79,NA,19,NA,4.7,NA,4.7,NA,8,NA,9.7,NA,9.2,NA,21.2,NA,49,NA,30,NA,Terrestrial
2141,Myiarchus oberi,Tyrannidae,6180,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,oberi,U,M,220,NA,112,NA,24,NA,105,NA,28,NA,6.3,NA,6.3,NA,11.4,NA,13.7,NA,12.6,NA,39.9,NA,47,NA,94,NA,Terrestrial
2142,Myiarchus semirufus,Tyrannidae,6154,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,semirufus,U,F,186,NA,104,NA,17,NA,88,NA,24,NA,4.7,NA,4.7,NA,8.9,NA,10.7,NA,9.8,NA,26.9,NA,45,NA,0,NA,Terrestrial
2146,Myiarchus tyrannulus,Tyrannidae,6169,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,tyrannulus,D,A,197,NA,92,NA,18,NA,96,NA,22,NA,4.9,NA,4.9,NA,9.1,NA,11.2,NA,10.9,NA,32.7,NA,44,NA,74,NA,Terrestrial
2147,Myiarchus tyrannulus,Tyrannidae,6169,SEM,,1571,Passiformes,Tyrannidae,Myiarchus,tyrannulus,D,A,187,NA,95,NA,18,NA,93,NA,23,NA,5,NA,5,NA,9.1,NA,11.3,NA,10.7,NA,30.5,NA,45,NA,63,NA,Terrestrial
3081,Rhytipterna holerythra,Tyrannidae,6147,SEM,,1571,Passiformes,Tyrannidae,Rhytipterna,holerythra,U,A,0,NA,108,NA,20,NA,104,B,22,NA,6,NA,6,NA,10.9,NA,12.7,NA,12.6,NA,39.1,NA,47,NA,71,NA,Terrestrial
3082,Rhytipterna simplex,Tyrannidae,6148,SEM,,1571,Passiformes,Tyrannidae,Rhytipterna,simplex,D,A,200,NA,99,NA,20,NA,110,NA,23,NA,5.8,NA,5.8,NA,10.4,NA,12.5,NA,12,NA,44.3,NA,47,NA,94,NA,Terrestrial
3083,Rhytipterna simplex,Tyrannidae,6148,SEM,,1571,Passiformes,Tyrannidae,Rhytipterna,simplex,D,A,211,NA,105,NA,21,NA,100,NA,24,NA,5.6,NA,5.6,NA,10.4,NA,12.5,NA,12,NA,35.8,NA,45,NA,75,NA,Terrestrial
3187,Sirystes sibilator,Tyrannidae,6153,SEM,,1571,Passiformes,Tyrannidae,Sirystes,sibilator,U,A,195,NA,98,NA,20,NA,97,NA,22,NA,5.6,NA,5.6,NA,9.5,B,11.9,NA,11.2,NA,33.5,NA,48,NA,68,NA,Terrestrial
764,Conopias parvus,Tyrannidae,6204,SEM,,1572,Passiformes,Tyrannidae,Conopias,parva,T,A,167,NA,91,NA,17,NA,80,NA,16,NA,5.1,NA,5.1,NA,8.7,NA,10.2,NA,9.7,NA,21.8,NA,51,NA,7,NA,Terrestrial
765,Conopias trivirgatus,Tyrannidae,6205,SEM,,1572,Passiformes,Tyrannidae,Conopias,trivirgata,S,A,155,NA,84,NA,15,NA,73,NA,18,NA,4.3,NA,4.3,NA,7.6,NA,9.7,NA,8.7,NA,17.8,NA,46,NA,13,NA,Terrestrial
998,Deltarhynchus flammulatus,Tyrannidae,6181,SEM,,1572,Passiformes,Tyrannidae,Deltarhynchus,flammulatus,U,M,168,NA,82,NA,17,NA,80,NA,16,NA,4.8,NA,4.8,NA,9.1,NA,10.6,NA,10.2,NA,21.8,NA,46,NA,66,NA,Terrestrial
1940,Megarynchus pitangua,Tyrannidae,6202,SEM,,1572,Passiformes,Tyrannidae,Megarhynchus,pitangua,D,A,235,NA,140,NA,23,NA,123,NA,33,NA,5.9,NA,5.9,NA,10.9,NA,12.9,NA,12.6,NA,56.8,NA,46,NA,15,NA,Terrestrial
1941,Megarynchus pitangua,Tyrannidae,6202,SEM,,1572,Passiformes,Tyrannidae,Megarhynchus,pitangua,D,A,205,NA,127,NA,23,NA,125,NA,33,NA,5.6,NA,5.6,NA,10.4,B,13.1,NA,12.4,NA,58.8,NA,43,NA,50,NA,Terrestrial
2126,Myiarchus barbirostris,Tyrannidae,6157,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,barbirostris,R,A,169,NA,81,NA,17,NA,72,NA,18,NA,4.1,NA,4.1,NA,7.3,NA,9.2,NA,9,NA,17.2,NA,45,NA,24,NA,Terrestrial
2128,Myiarchus cinerascens,Tyrannidae,6166,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,cinerascens,W,A,193,NA,95,NA,17,NA,89,NA,20,NA,4.9,NA,4.9,NA,9.1,NA,11,NA,10,NA,27.6,NA,46,NA,30,NA,Terrestrial
2129,Myiarchus crinitus,Tyrannidae,6168,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,crinitus,D,B,45,NA,41,NA,14,NA,9,NA,5,NA,2.9,NA,2.9,NA,7.8,NA,6.9,NA,5.6,NA,NA,NA,46,NA,69,NA,Terrestrial
2130,Myiarchus crinitus,Tyrannidae,6168,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,crinitus,D,B,45,NA,41,NA,14,NA,9,NA,5,NA,2.8,NA,2.8,NA,7.8,NA,6.6,NA,5.7,NA,NA,NA,45,NA,63,NA,Terrestrial
2131,Myiarchus crinitus,Tyrannidae,6168,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,crinitus,W,A,215,NA,104,NA,19,NA,103,NA,25,NA,5.3,NA,5.3,NA,9.7,NA,11.8,NA,11.3,NA,38.2,NA,45,NA,56,NA,Terrestrial
2132,Myiarchus crinitus,Tyrannidae,6168,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,crinitus,D,B,44,NA,40,NA,14,NA,9,NA,4,NA,2.6,NA,2.6,NA,7.8,NA,6.8,NA,5.3,NA,NA,NA,42,NA,54,NA,Terrestrial
2133,Myiarchus crinitus,Tyrannidae,6168,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,crinitus,W,A,200,NA,100,NA,19,NA,96,NA,20,NA,4.8,NA,4.8,B,8.8,B,10.3,NA,9.8,B,32.7,NA,47,NA,-7,NA,Terrestrial
2138,Myiarchus magnirostris,Tyrannidae,6175,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,magnirostris,D,A,145,NA,74,NA,16,NA,65,NA,20,NA,4.3,NA,4.3,NA,8.2,NA,9.6,NA,8.7,NA,13.7,NA,46,NA,78,NA,Terrestrial
2139,Myiarchus nugator,Tyrannidae,6174,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,nugator,R,A,210,NA,110,NA,20,NA,95,NA,26,NA,5.8,NA,5.8,NA,9.8,NA,12.6,NA,12.2,NA,31.9,NA,46,NA,69,NA,Terrestrial
2143,Myiarchus stolidus,Tyrannidae,6178,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,stolidus,T,A,188,NA,96,NA,17,NA,88,NA,22,NA,4.9,NA,4.9,NA,8.6,NA,10.8,NA,9.9,NA,26.9,NA,47,NA,28,NA,Terrestrial
2144,Myiarchus swainsoni,Tyrannidae,6158,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,swainsoni,T,A,185,NA,95,NA,17,NA,86,NA,19,NA,4.9,NA,4.9,NA,8.7,NA,10.2,NA,9.8,NA,25.6,NA,49,NA,5,NA,Terrestrial
2145,Myiarchus tuberculifer,Tyrannidae,6156,SEM,,1572,Passiformes,Tyrannidae,Myiarchus,tuberculifer,W,A,157,NA,81,NA,16,NA,73,NA,19,NA,4.4,NA,4.4,NA,8.5,NA,10.4,NA,9.2,NA,17.8,NA,44,NA,60,NA,Terrestrial
2155,Myiodynastes bairdii,Tyrannidae,6209,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,bairdi,R,A,220,NA,120,NA,22,NA,118,B,25,NA,5.8,NA,5.8,NA,9.6,NA,12.2,NA,11.5,NA,51.8,NA,48,NA,15,NA,Terrestrial
2157,Myiodynastes luteiventris,Tyrannidae,6212,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,luteiventris,W,A,200,NA,115,NA,20,NA,100,NA,20,NA,5.4,NA,5.4,NA,9.5,NA,12,NA,11.6,NA,35.8,NA,45,NA,13,NA,Terrestrial
2158,Myiodynastes maculatus,Tyrannidae,6210,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,maculatus,D,A,206,NA,105,NA,21,NA,113,NA,25,NA,5.6,NA,5.6,NA,9.8,NA,12.5,NA,11.4,NA,47,NA,46,NA,67,NA,Terrestrial
2159,Myiodynastes maculatus,Tyrannidae,6210,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,maculatus,D,A,210,NA,110,NA,21,NA,112,NA,25,NA,5.7,NA,5.7,NA,9.7,NA,12.3,NA,11.3,NA,46.1,NA,48,NA,44,NA,Terrestrial
2160,Myiodynastes maculatus,Tyrannidae,6210,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,maculatus,D,A,203,NA,105,NA,21,NA,103,NA,22,NA,5.5,NA,5.5,NA,9.8,NA,12.5,NA,11.5,NA,38.2,NA,45,NA,58,NA,Terrestrial
2161,Myiodynastes maculatus,Tyrannidae,6210,SEM,,1572,Passiformes,Tyrannidae,Myiodynastes,maculatus,D,A,210,NA,107,NA,20,NA,105,NA,25,NA,5.6,NA,5.6,NA,9.6,NA,11.9,NA,11.3,NA,39.9,NA,48,NA,47,NA,Terrestrial
2175,Myiozetetes cayanensis,Tyrannidae,6213,SEM,,1572,Passiformes,Tyrannidae,Myiozetetes,cayanensis,D,A,167,NA,85,NA,15,NA,86,NA,14,NA,4.4,NA,4.4,NA,7.8,NA,9.7,NA,9.3,NA,25.6,NA,46,NA,4,NA,Terrestrial
2176,Myiozetetes similis,Tyrannidae,6214,SEM,,1572,Passiformes,Tyrannidae,Myiozetetes,similis,W,A,182,NA,93,NA,17,NA,93,NA,15,NA,4.7,NA,4.7,NA,8,NA,10.3,NA,9.8,NA,30.5,NA,46,NA,0,NA,Terrestrial
2573,Phelpsia inornatus,Tyrannidae,6220,SEM,,1572,Passiformes,Tyrannidae,Myiozetetes,inornatus,T,A,185,NA,95,NA,19,NA,97,NA,18,NA,5.4,NA,5.4,NA,10,NA,11.5,NA,10.8,NA,33.5,NA,48,NA,49,NA,Terrestrial
2709,Pitangus sulphuratus,Tyrannidae,6219,SEM,,1572,Passiformes,Tyrannidae,Pitangus,sulphuratus,D,A,217,NA,120,NA,21,NA,116,NA,30,NA,5.5,NA,5.5,NA,9.6,NA,12.1,NA,11.7,NA,49.8,NA,46,NA,32,NA,Terrestrial
2710,Pitangus sulphuratus,Tyrannidae,6219,SEM,,1572,Passiformes,Tyrannidae,Pitangus,sulphuratus,D,A,217,NA,125,NA,22,NA,115,NA,31,NA,5.6,NA,5.6,NA,9.5,B,12,NA,11.8,NA,48.9,NA,47,NA,20,NA,Terrestrial
1181,Empidonomus aurantioatrocristatus,Tyrannidae,6200,SEM,,1573,Passiformes,Tyrannidae,Empidonomus,aurantioatrocristatus,R,A,175,NA,85,NA,16,NA,100,NA,16,NA,5,NA,5,NA,8.4,NA,9.9,NA,9.4,NA,35.8,NA,51,NA,20,NA,Terrestrial
1182,Empidonomus varius,Tyrannidae,6199,SEM,,1573,Passiformes,Tyrannidae,Empidonomus,varius,D,A,175,NA,90,NA,17,NA,96,NA,16,NA,4.8,NA,4.8,NA,8.6,NA,10.6,NA,9.9,NA,32.7,NA,46,NA,24,NA,Terrestrial
1183,Empidonomus varius,Tyrannidae,6199,SEM,,1573,Passiformes,Tyrannidae,Empidonomus,varius,D,A,181,NA,93,NA,17,NA,100,NA,16,NA,4.9,NA,4.9,NA,9,NA,10.4,NA,10.1,NA,35.8,NA,47,NA,12,NA,Terrestrial
1184,Empidonomus varius,Tyrannidae,6199,SEM,,1573,Passiformes,Tyrannidae,Empidonomus,varius,D,A,162,NA,84,NA,16,NA,88,NA,16,NA,4.5,NA,4.5,NA,8.4,NA,10.3,NA,9.8,NA,26.9,NA,44,NA,42,NA,Terrestrial
1185,Empidonomus varius,Tyrannidae,6199,SEM,,1573,Passiformes,Tyrannidae,Empidonomus,varius,D,A,170,NA,86,NA,16,NA,91,NA,15,NA,4.7,NA,4.7,NA,8.6,NA,10.3,NA,9.7,NA,29,NA,47,NA,26,NA,Terrestrial
1768,Legatus leucophaius,Tyrannidae,6217,SEM,,1573,Passiformes,Tyrannidae,Legatus,leucophaius,T,A,149,NA,90,NA,15,NA,80,NA,11,NA,5.3,NA,5.3,NA,7.9,NA,10,NA,9.5,NA,21.8,NA,54,NA,-16,NA,Terrestrial
2156,Myiodynastes chrysocephalus,Tyrannidae,6208,SEM,,1573,Passiformes,Tyrannidae,Myiodynastes,chrysocephalus,U,A,206,NA,105,NA,20,NA,105,NA,25,NA,5.3,NA,5.3,NA,9.3,NA,11.8,NA,10.9,NA,39.9,NA,46,NA,45,NA,Terrestrial
3574,Tyrannopsis sulphurea,Tyrannidae,6201,SEM,,1573,Passiformes,Tyrannidae,Tyrannopsis,sulphurea,S,A,190,NA,105,NA,18,NA,105,NA,25,NA,5.1,NA,5.1,NA,8.3,NA,11.1,NA,10,NA,39.9,NA,48,NA,13,NA,Terrestrial
3577,Tyrannus caudifasciatus,Tyrannidae,6197,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,caudifasciatus,R,A,235,NA,130,NA,20,NA,105,NA,30,NA,6,NA,6,NA,10.6,B,13,NA,12.1,NA,39.9,NA,47,NA,26,NA,Terrestrial
3579,Tyrannus dominicensis,Tyrannidae,6196,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,dominicensis,D,A,220,NA,123,NA,20,NA,110,NA,27,NA,5.2,NA,5.2,NA,9.1,NA,11.8,NA,11,NA,44.3,NA,45,NA,-4,NA,Terrestrial
3580,Tyrannus forficatus,Tyrannidae,6193,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,forficata,W,A,260,NA,101,NA,18,NA,123,NA,19,NA,4.9,NA,4.9,NA,8.8,NA,11.1,NA,10.4,NA,56.8,NA,45,NA,14,NA,Terrestrial
3581,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,A,195,NA,92,NA,19,NA,112,NA,25,NA,5.5,NA,5.5,NA,9.8,NA,11.5,NA,10.7,NA,46.1,NA,49,NA,90,NA,Terrestrial
3582,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,A,195,NA,94,NA,20,NA,110,NA,26,NA,5.1,NA,5.1,NA,9.3,B,11.8,NA,11,NA,44.3,NA,44,NA,97,NA,Terrestrial
3583,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,A,203,NA,93,NA,19,NA,113,NA,26,NA,5.6,NA,5.6,NA,9.6,NA,11.7,NA,11,NA,47,NA,49,NA,99,NA,Terrestrial
3584,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,B,51,NA,46,NA,14,NA,11,NA,8,NA,2.4,NA,2.4,NA,6.4,NA,7,NA,6,NA,NA,NA,36,NA,64,NA,Terrestrial
3585,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,B,57,NA,50,NA,14,NA,12,NA,7,NA,2.4,NA,2.4,NA,6.3,NA,7,NA,6,NA,NA,NA,36,NA,13,NA,Terrestrial
3586,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,A,200,NA,95,NA,20,NA,110,NA,25,NA,5.1,NA,5.1,NA,9.4,NA,11.6,NA,11,NA,44.3,NA,45,NA,84,NA,Terrestrial
3587,Tyrannus melancholicus,Tyrannidae,6187,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,melancholicus,D,B,150,NA,88,NA,18,NA,90,NA,20,NA,4.6,NA,4.6,B,7.8,B,10.6,NA,9.3,NA,NA,NA,46,NA,37,NA,Terrestrial
3589,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,A,240,NA,96,NA,18,NA,100,NA,17,NA,4.6,NA,4.6,NA,8.4,NA,10.3,NA,9.6,NA,35.8,NA,46,NA,-8,NA,Terrestrial
3590,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,A,195,NA,90,NA,17,NA,102,NA,17,NA,4.8,NA,4.8,NA,8.3,NA,10.6,NA,9.5,NA,37.4,NA,47,NA,19,NA,Terrestrial
3591,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,B,62,NA,58,NA,14,NA,20,NA,9,NA,3.1,NA,3.1,NA,7.5,NA,8.4,NA,6.5,NA,NA,NA,41,NA,21,NA,Terrestrial
3592,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,A,265,NA,95,NA,17,NA,105,NA,17,NA,4.7,NA,4.7,NA,8.3,NA,10.6,NA,9.7,NA,39.9,NA,46,NA,4,NA,Terrestrial
3593,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,A,212,NA,85,NA,17,NA,103,NA,16,NA,4.6,NA,4.6,NA,8.4,NA,10.2,NA,9.5,NA,38.2,NA,46,NA,28,NA,Terrestrial
3594,Tyrannus tyrannus,Tyrannidae,6195,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,tyrannus,D,A,197,NA,94,NA,10,NA,123,NA,19,NA,5.5,NA,5.5,NA,9.5,NA,11.2,NA,10.3,NA,56.8,NA,51,NA,41,NA,Terrestrial
3595,Tyrannus verticalis,Tyrannidae,6192,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,verticalis,D,A,210,NA,95,NA,19,NA,131,NA,21,NA,5.1,NA,5.1,NA,9.4,NA,11,NA,10.3,NA,65.3,NA,47,NA,41,NA,Terrestrial
3596,Tyrannus verticalis,Tyrannidae,6192,SEM,,1573,Passiformes,Tyrannidae,Tyrannus,verticalis,D,A,193,NA,90,NA,18,NA,122,NA,21,NA,5.3,NA,5.3,NA,9.3,NA,11.4,NA,10.5,NA,55.8,NA,48,NA,74,NA,Terrestrial
2401,Oxyruncus cristatus,Cotingidae,6330,SEM,,1574,Passiformes,Ocyruncidae,Ocyruncus,cristatus,D,A,158,NA,93,NA,19,NA,92,NA,16,NA,5.3,NA,5.3,NA,8.8,B,11.5,NA,10.9,NA,29.7,NA,47,NA,51,NA,Terrestrial
2636,Phytotoma raimondii,Cotingidae,6268,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,raimondii,U,A,160,NA,93,NA,19,NA,83,NA,14,NA,3.9,NA,3.9,NA,8.3,NA,10,NA,9.8,NA,31.9,NA,39,NA,-9,NA,Terrestrial
2637,Phytotoma raimondii,Cotingidae,6268,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,raimondii,U,A,195,NA,92,NA,19,NA,90,NA,16,NA,4.9,NA,4.9,NA,8.3,NA,10.1,NA,10,NA,39.2,NA,48,NA,8,NA,Terrestrial
2638,Phytotoma rara,Cotingidae,6270,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rara,U,A,190,NA,100,NA,19,NA,90,NA,16,NA,4.6,NA,4.6,NA,8.4,NA,10.7,NA,10.3,NA,39.2,NA,43,NA,-2,NA,Terrestrial
2639,Phytotoma rara,Cotingidae,6270,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rara,U,A,145,NA,105,NA,20,NA,100,B,15,NA,4.5,NA,4.5,NA,8.8,B,10.6,NA,10.4,NA,51.1,NA,42,NA,-22,NA,Terrestrial
2640,Phytotoma rara,Cotingidae,6270,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rara,U,A,145,NA,115,NA,20,NA,100,B,17,NA,4.5,NA,4.5,NA,8.8,C,10.6,NA,10.6,NA,51.1,NA,42,NA,-41,NA,Terrestrial
2641,Phytotoma rara,Cotingidae,6270,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rara,U,A,188,NA,101,NA,19,NA,91,NA,15,NA,4.6,NA,4.6,NA,8.3,B,10.3,NA,9.8,NA,40.3,NA,45,NA,-28,NA,Terrestrial
2642,Phytotoma rutila,Cotingidae,6269,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rutila,Q,A,185,NA,98,NA,18,NA,87,NA,14,NA,4.1,NA,4.1,NA,7.3,NA,9.5,NA,9.3,NA,36,NA,43,NA,-50,NA,Terrestrial
2643,Phytotoma rutila,Cotingidae,6269,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rutila,U,A,145,NA,98,NA,18,NA,87,B,15,NA,4.3,NA,4.3,NA,8.2,NA,10.1,NA,9.4,NA,36,NA,44,NA,-31,NA,Terrestrial
2644,Phytotoma rutila,Cotingidae,6269,SEM,,1574,Passiformes,Phytotomidae,Phytotoma,rutila,U,A,175,NA,85,NA,18,NA,90,NA,15,NA,4.6,NA,4.6,NA,8.3,NA,9.8,NA,9.7,NA,39.2,NA,47,NA,20,NA,Terrestrial
