eBird species code 2019,Com_name,Sci_name,Subspecies,Illustration_id,Credit,Sex,Age,Morph,Order,Family,Group,color1,color2,color3,color4,color5,color6,color7,color8,color9,color10,color11,color12,color13,color14,color15,color16,color17,color18,color19,color20,color21,color22,color23,color24
junhao1,Papuan Boobook,Ninox theomacha,nominate,151476881,Norman Arlott,Monomorphic,Not specified,None,Strigiformes,Strigidae ,Owls,0.015,0.006,0.005,0.008,0,0,0.003,0.008,0.002,0.006,0,0.003,0.006,0.114,0.004,0.143,0.129,0.004,0.101,0.001,0.347,0,0.009,0.086
bishao1,Bismarck Boobook,Ninox variegata,nominate,151476911,Norman Arlott,Monomorphic,Not specified,None,Strigiformes,Strigidae ,Owls,0.087,0.012,0.009,0.063,0,0.013,0.015,0.012,0.01,0.015,0.024,0.005,0.02,0.131,0.041,0.249,0.014,0.009,0.033,0,0.148,0.001,0.016,0.073
creibi1,Crested Ibis,Nipponia nippon,nominate,152809901,Francesc Jutglar,Monomorphic,Not specified,None,Pelecaniformes,Threskiornithidae ,Ibises and Spoonbills,0.003,0.115,0.058,0.007,0,0.004,0.05,0.09,0,0.019,0.016,0,0.184,0.167,0.023,0.005,0.008,0.071,0.03,0,0.015,0,0.11,0.025
blyhae1,Blyth's Hawk-Eagle,Nisaetus alboniger,nominate,151483001,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.128,0.027,0.048,0.052,0,0.013,0.021,0.021,0.002,0,0.006,0.004,0.028,0.201,0.018,0.107,0.041,0.025,0,0,0.115,0.001,0.023,0.119
javhae1,Javan Hawk-Eagle,Nisaetus bartelsi,nominate,151482981,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.087,0.025,0.011,0.1,0,0.09,0.087,0.011,0.011,0.039,0.081,0.001,0.062,0.14,0.051,0.079,0.01,0.009,0.014,0,0.033,0.001,0.016,0.042
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,nominate,151483121,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.088,0.03,0.01,0.137,0,0.051,0.05,0.016,0.006,0.02,0.088,0.001,0.037,0.182,0.156,0.039,0.01,0.01,0.005,0,0.025,0,0.021,0.018
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,limnaeetus,151483151,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.171,0.015,0.029,0.079,0,0.019,0.028,0.024,0.002,0.002,0.019,0.001,0.028,0.172,0.03,0.134,0.02,0.022,0,0,0.084,0,0.021,0.1
flohae1,Flores Hawk-Eagle,Nisaetus floris,nominate,151483161,Norman Arlott,Monomorphic,Not specified,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.09,0.024,0.008,0.039,0,0.006,0.147,0.009,0.001,0,0.012,0.001,0.058,0.236,0.007,0.193,0.003,0.004,0,0,0.052,0,0.025,0.085
mouhae2,Legge's Hawk-Eagle,Nisaetus kelaarti,nominate,151482941,Ian Willis,Male,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.155,0.015,0.015,0.115,0,0.035,0.026,0.013,0.001,0,0.034,0.001,0.028,0.159,0.063,0.178,0.013,0.006,0.003,0,0.056,0.001,0.016,0.067
sulhae1,Sulawesi Hawk-Eagle,Nisaetus lanceolatus,nominate,151483051,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.131,0.037,0.028,0.086,0,0.016,0.036,0.03,0.006,0.011,0.017,0.003,0.03,0.194,0.035,0.148,0.01,0.029,0.012,0,0.038,0,0.026,0.077
walhae1,Wallace's Hawk-Eagle,Nisaetus nanus,nominate,151482991,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.041,0.051,0.022,0.032,0,0.05,0.052,0.023,0.003,0.001,0.028,0.003,0.1,0.153,0.029,0.041,0.007,0.02,0,0,0.148,0.004,0.032,0.16
mouhae1,Mountain Hawk-Eagle,Nisaetus nipalensis,nominate,151482961,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.147,0.016,0.013,0.1,0,0.013,0.027,0.012,0.003,0.006,0.038,0,0.019,0.18,0.028,0.198,0.018,0.012,0.007,0,0.066,0,0.014,0.083
mouhae1,Mountain Hawk-Eagle,Nisaetus nipalensis,orientalis,151482971,Ian Willis,Monomorphic,Adult,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.125,0.029,0.021,0.14,0,0.051,0.081,0.009,0.003,0.004,0.055,0.001,0.046,0.138,0.078,0.105,0.008,0.008,0,0,0.035,0,0.02,0.043
phihae1,Philippine Hawk-Eagle,Nisaetus philippensis,nominate,151483061,Ian Willis,Monomorphic,Not specified,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.162,0.011,0.008,0.095,0,0.05,0.021,0.008,0.004,0.01,0.069,0,0.019,0.171,0.071,0.182,0.016,0.001,0.002,0,0.047,0,0.008,0.045
pinhae1,Pinsker's Hawk-Eagle,Nisaetus pinskeri,nominate,151483071,Hilary Burn,Female,Not specified,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.005,0.05,0.222,0.01,0.001,0.013,0.03,0.106,0.005,0,0.018,0.001,0.028,0.094,0.015,0.001,0.002,0.153,0,0,0.038,0,0.05,0.158
pinhae1,Pinsker's Hawk-Eagle,Nisaetus pinskeri,nominate,151483091,Hilary Burn,Male,Not specified,None,Accipitriformes,Accipitridae ,"Hawks, Eagles, and Kites",0.016,0.055,0.178,0.018,0,0.012,0.031,0.1,0.008,0.002,0.021,0.001,0.053,0.093,0.027,0.008,0.006,0.161,0,0,0.061,0,0.042,0.107
bafbul1,Bare-faced Bulbul,Nok hualon,nominate,153499901,Hilary Burn,Male,Not specified,None,Passeriformes,Pycnonotidae ,Bulbuls,0.037,0.106,0.014,0.091,0,0.099,0.04,0.023,0.007,0.001,0.153,0,0.082,0.083,0.178,0.007,0,0.008,0,0,0.005,0.006,0.056,0.004
masduc,Masked Duck,Nomonyx dominicus,nominate,152840381,Àngels Jutglar,Male,Not specified,None,Anseriformes,Anatidae ,"Ducks, Geese, and Waterfowl",0.026,0.029,0.039,0.057,0.007,0.005,0.007,0.026,0.002,0.058,0.026,0,0.006,0.16,0.045,0.085,0.063,0.028,0.132,0.001,0.102,0,0.025,0.071
masduc,Masked Duck,Nomonyx dominicus,nominate,153379821,Àngels Jutglar,Female,Not specified,None,Anseriformes,Anatidae ,"Ducks, Geese, and Waterfowl",0.08,0.037,0.032,0.076,0.004,0.019,0.013,0.056,0,0.005,0.027,0,0.022,0.195,0.046,0.099,0.028,0.041,0.008,0,0.101,0,0.031,0.08
chhnun1,Chestnut-headed Nunlet,Nonnula amaurocephala,nominate,151468501,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.084,0.015,0.027,0.112,0,0.035,0.038,0.021,0.133,0.087,0.048,0.005,0.018,0.157,0.028,0.075,0.004,0.042,0.015,0,0.011,0,0.01,0.035
bronun1,Brown Nunlet,Nonnula brunnea,nominate,151468421,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.122,0.017,0.03,0.184,0,0.045,0.011,0.036,0.063,0.024,0.048,0.005,0.016,0.155,0.082,0.049,0.009,0.036,0,0,0.017,0,0.012,0.039
gycnun1,Gray-cheeked Nunlet,Nonnula frontalis,nominate,151468431,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.123,0.033,0.023,0.143,0,0.06,0.018,0.038,0.098,0.007,0.034,0.025,0.011,0.141,0.037,0.068,0.008,0.029,0.001,0,0.037,0,0.019,0.047
gycnun1,Gray-cheeked Nunlet,Nonnula frontalis,pallescens,151468441,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.068,0.051,0.026,0.149,0,0.066,0.02,0.037,0.034,0,0.083,0.027,0.016,0.132,0.123,0.048,0.006,0.032,0,0,0.018,0,0.032,0.032
rubnun1,Rusty-breasted Nunlet,Nonnula rubecula,duidae,151468371,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.053,0.032,0.043,0.091,0,0.019,0.042,0.082,0.038,0.005,0.072,0.005,0.03,0.152,0.115,0.026,0.005,0.079,0,0,0.015,0.001,0.052,0.043
rubnun1,Rusty-breasted Nunlet,Nonnula rubecula,nominate,151468381,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.072,0.02,0.046,0.125,0,0.038,0.047,0.045,0.012,0.005,0.097,0,0.021,0.137,0.118,0.038,0.016,0.057,0,0,0.034,0,0.034,0.038
rucnun1,Rufous-capped Nunlet,Nonnula ruficapilla,nominate,151468451,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.102,0.058,0.025,0.111,0,0.05,0.043,0.044,0.047,0.013,0.047,0.034,0.022,0.123,0.025,0.048,0.007,0.038,0.01,0,0.022,0,0.073,0.058
rucnun1,Rufous-capped Nunlet,Nonnula ruficapilla,rufipectus,151468471,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.078,0.077,0.069,0.126,0,0.032,0.026,0.04,0.039,0.01,0.052,0.006,0.025,0.161,0.03,0.052,0.002,0.046,0.013,0,0.019,0,0.053,0.044
fucnun1,Fulvous-chinned Nunlet,Nonnula sclateri,nominate,151468401,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.09,0.018,0.057,0.143,0,0.015,0.019,0.044,0.021,0.012,0.054,0,0.023,0.144,0.098,0.053,0.012,0.065,0,0,0.043,0,0.014,0.075
bluebo1,Greater Bluebonnet,Northiella haematogaster,nominate,151441311,Norman Arlott,Monomorphic,Not specified,None,Psittaciformes,Psittaculidae ,Old World Parrots,0.069,0.01,0.039,0.136,0.059,0.001,0.013,0.038,0.016,0.009,0.031,0.046,0.009,0.189,0.093,0.013,0.024,0.032,0.042,0.074,0.022,0,0.015,0.02
bluebo1,Greater Bluebonnet,Northiella haematogaster,haematorrhoa,151441331,Norman Arlott,Monomorphic,Not specified,None,Psittaciformes,Psittaculidae ,Old World Parrots,0.017,0.02,0.043,0.095,0.065,0.004,0.016,0.043,0.003,0.01,0.048,0.017,0.021,0.144,0.1,0.057,0.04,0.048,0.05,0.06,0.045,0,0.028,0.026
bluebo4,Naretha Bluebonnet,Northiella narethae,nominate,151441341,Norman Arlott,Monomorphic,Not specified,None,Psittaciformes,Psittaculidae ,Old World Parrots,0.02,0.02,0.03,0.081,0.056,0.002,0.015,0.021,0.052,0.039,0.037,0.031,0.017,0.156,0.225,0.017,0.018,0.017,0.004,0.032,0.035,0,0.041,0.034
whnpuf2,White-necked Puffbird,Notharchus hyperrhynchus,nominate,151467801,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.004,0.026,0.168,0.002,0,0.009,0.114,0.022,0,0,0.008,0,0.057,0.102,0.006,0.006,0.059,0.148,0.002,0,0.123,0,0.026,0.118
guipuf1,Guianan Puffbird,Notharchus macrorhynchos,nominate,151467821,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.003,0.026,0.184,0.002,0,0.004,0.082,0.028,0,0,0.015,0,0.058,0.128,0.01,0.004,0.066,0.131,0,0,0.104,0,0.027,0.128
brbpuf1,Brown-banded Puffbird,Notharchus ordii,nominate,151467851,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.007,0.028,0.119,0.01,0,0.006,0.041,0.038,0.005,0.014,0.01,0,0.041,0.18,0.01,0.008,0.085,0.072,0.002,0,0.125,0,0.031,0.168
blbpuf1,Black-breasted Puffbird,Notharchus pectoralis,nominate,151467841,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.004,0.035,0.116,0,0.002,0.008,0.089,0.046,0,0,0.014,0,0.041,0.169,0.01,0,0.068,0.094,0,0,0.147,0,0.036,0.121
bubpuf1,Buff-bellied Puffbird,Notharchus swainsoni,nominate,151467831,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0.009,0.031,0.156,0.003,0,0.025,0.042,0.038,0.014,0.005,0.03,0.002,0.043,0.147,0.011,0.004,0.073,0.108,0,0,0.104,0,0.028,0.127
piepuf1,Pied Puffbird,Notharchus tectus,subtectus,151467861,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0,0.037,0.189,0,0,0.003,0.108,0.027,0,0.001,0.002,0,0.064,0.142,0,0.001,0.063,0.081,0,0,0.12,0,0.037,0.125
piepuf1,Pied Puffbird,Notharchus tectus,nominate,151467871,Hilary Burn,Monomorphic,Not specified,None,Galbuliformes,Bucconidae ,Puffbirds,0,0.034,0.117,0.003,0,0.002,0.104,0.029,0,0,0.007,0,0.052,0.161,0.003,0.001,0.13,0.06,0.002,0,0.132,0,0.03,0.133
higtin1,Highland Tinamou,Nothocercus bonapartei,nominate,151455761,Lluís Sanz,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.074,0.009,0.007,0.039,0,0,0.007,0.014,0.009,0.116,0.001,0,0.011,0.126,0.005,0.239,0.024,0.011,0.074,0,0.13,0,0.021,0.083
tabtin1,Tawny-breasted Tinamou,Nothocercus julius,nominate,151455741,Lluís Sanz,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.064,0.013,0.007,0.019,0,0,0.015,0.009,0,0.081,0,0,0.01,0.146,0.003,0.268,0.018,0.013,0.128,0,0.116,0,0.014,0.076
hootin1,Hooded Tinamou,Nothocercus nigrocapillus,nominate,151455771,Lluís Sanz,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.108,0.008,0.017,0.079,0,0.001,0.013,0.02,0.003,0.043,0.002,0,0.012,0.136,0.015,0.337,0.004,0.011,0.101,0,0.037,0,0.01,0.043
noccur1,Nocturnal Curassow,Nothocrax urumutum,nominate,151458211,Francesc Jutglar,Monomorphic,Not specified,None,Galliformes,Cracidae ,"Guans, Chachalacas, and Curassows",0.166,0.005,0.01,0.137,0,0.01,0.013,0.007,0.018,0.082,0.021,0,0.005,0.184,0.031,0.178,0,0.005,0.09,0,0.011,0,0.01,0.017
brutin1,Brushland Tinamou,Nothoprocta cinerascens,nominate,151456481,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.067,0.042,0.029,0.087,0,0.03,0.038,0.038,0.015,0.025,0.053,0,0.046,0.168,0.049,0.058,0.061,0.035,0.01,0,0.065,0,0.043,0.041
cubtin1,Curve-billed Tinamou,Nothoprocta curvirostris,nominate,151456531,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.039,0.015,0.034,0.067,0,0.02,0.016,0.016,0.03,0.113,0.047,0,0.018,0.16,0.038,0.07,0.032,0.031,0.057,0,0.117,0,0.018,0.062
orntin1,Ornate Tinamou,Nothoprocta ornata,branickii,151424171,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.186,0.011,0.007,0.144,0,0.005,0.035,0.004,0.021,0.189,0.021,0,0.032,0.159,0.016,0.098,0,0.004,0.053,0,0,0,0.014,0.001
orntin1,Ornate Tinamou,Nothoprocta ornata,nominate,151456451,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.056,0.017,0.021,0.115,0,0.017,0.023,0.027,0.037,0.058,0.087,0,0.022,0.157,0.11,0.058,0.036,0.02,0.018,0,0.06,0,0.031,0.03
andtin1,Andean Tinamou,Nothoprocta pentlandii,nominate,151456491,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.101,0.036,0.005,0.178,0,0.011,0.013,0.066,0,0.008,0.032,0,0.02,0.141,0.115,0.106,0.005,0.014,0.024,0,0.025,0,0.082,0.018
tactin1,Taczanowski's Tinamou,Nothoprocta taczanowskii,nominate,151456441,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.055,0.037,0.031,0.091,0,0.029,0.028,0.071,0.01,0.018,0.063,0.001,0.046,0.158,0.103,0.04,0.045,0.024,0.003,0,0.049,0,0.061,0.037
whbnot1,White-bellied Nothura,Nothura boraquira,nominate,151456541,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.048,0.023,0.01,0.093,0,0.054,0.016,0.022,0.025,0.046,0.058,0.011,0.027,0.211,0.092,0.066,0.027,0.016,0.016,0,0.08,0,0.024,0.035
darnot1,Darwin's Nothura,Nothura darwinii,nominate,151456581,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.054,0.02,0.014,0.089,0,0.039,0.016,0.015,0.064,0.073,0.08,0.008,0.021,0.182,0.064,0.078,0.02,0.012,0.058,0,0.055,0,0.008,0.03
sponot1,Spotted Nothura,Nothura maculosa,nominate,151456591,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.063,0.011,0.014,0.076,0,0.022,0.016,0.01,0.075,0.07,0.072,0.005,0.012,0.219,0.052,0.082,0.018,0.009,0.022,0,0.104,0.001,0.009,0.038
sponot1,Spotted Nothura,Nothura maculosa,chacoensis,151456621,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.063,0.01,0.006,0.075,0,0.029,0.013,0.016,0.068,0.056,0.127,0.001,0.016,0.186,0.074,0.098,0.017,0.005,0.028,0,0.064,0,0.018,0.03
lesnot1,Lesser Nothura,Nothura minor,nominate,151456551,Francesc Jutglar,Monomorphic,Not specified,None,Tinamiformes,Tinamidae ,Tinamous,0.055,0.017,0.011,0.066,0,0.024,0.017,0.007,0.108,0.084,0.053,0.005,0.017,0.205,0.029,0.107,0.006,0.01,0.085,0,0.054,0,0.012,0.028
stitch1,Stitchbird,Notiomystis cincta,nominate,153089291,Tim Worfolk,Female,Not specified,None,Passeriformes,Notiomystidae ,Stitchbird,0.005,0.13,0.045,0.016,0,0.016,0.032,0.095,0,0,0.041,0,0.096,0.161,0.054,0.004,0.009,0.046,0,0,0.031,0,0.182,0.037
stitch1,Stitchbird,Notiomystis cincta,nominate,153089331,Tim Worfolk,Male,Not specified,None,Passeriformes,Notiomystidae ,Stitchbird,0.002,0.079,0.062,0.007,0,0.026,0.072,0.069,0.004,0,0.026,0.046,0.084,0.138,0.016,0.002,0.109,0.061,0,0,0.091,0,0.048,0.058
bbgsta1,Black-bellied Starling,Notopholia corusca,nominate,153137911,Hilary Burn,Female,Not specified,None,Passeriformes,Sturnidae ,Starlings,0.002,0.068,0.095,0,0.052,0.001,0.008,0.074,0.001,0,0.001,0,0.02,0.104,0,0,0.193,0.079,0,0.038,0.095,0.001,0.083,0.085
bbgsta1,Black-bellied Starling,Notopholia corusca,nominate,153137921,Hilary Burn,Male,Not specified,None,Passeriformes,Sturnidae ,Starlings,0.001,0.105,0.091,0.001,0.07,0,0.014,0.065,0,0.001,0.002,0,0.042,0.112,0,0.002,0.113,0.082,0,0.053,0.081,0,0.066,0.099
eurnut1,Eurasian Nutcracker,Nucifraga caryocatactes,nominate,153085811,Brian Small,Monomorphic,Not specified,None,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0.055,0.044,0.065,0.013,0,0.001,0.082,0.034,0,0,0,0,0.055,0.138,0.005,0.084,0.131,0.04,0,0,0.102,0,0.035,0.116
eurnut1,Eurasian Nutcracker,Nucifraga caryocatactes,owstoni,153477381,Brian Small,Monomorphic,Not specified,None,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0.08,0.029,0.09,0.015,0,0,0.031,0.039,0,0,0,0,0.028,0.102,0.005,0.102,0.105,0.06,0,0,0.126,0,0.037,0.151
clanut,Clark's Nutcracker,Nucifraga columbiana,nominate,153085801,Brian Small,Monomorphic,Not specified,None,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0,0.22,0.039,0,0,0,0.063,0.067,0,0,0,0,0.09,0.133,0,0,0.053,0.054,0,0.005,0.051,0,0.178,0.047
sponut1,Kashmir Nutcracker,Nucifraga multipunctata,nominate,153477391,Brian Small,Monomorphic,Not specified,None,Passeriformes,Corvidae ,"Crows, Jays, and Magpies",0.017,0.043,0.071,0.003,0,0,0.08,0.029,0,0,0,0,0.059,0.202,0,0.065,0.08,0.038,0,0,0.147,0,0.037,0.129
lobcur,Long-billed Curlew,Numenius americanus,nominate,151498211,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.019,0.053,0.026,0.03,0,0.115,0.083,0.03,0.025,0.016,0.093,0,0.079,0.209,0.023,0.021,0.004,0.038,0.003,0,0.045,0,0.042,0.046
eurcur,Eurasian Curlew,Numenius arquata,nominate,151498221,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.054,0.029,0.015,0.048,0,0.06,0.132,0.041,0.002,0.003,0.047,0,0.042,0.251,0.051,0.066,0.003,0.035,0,0,0.032,0,0.03,0.059
eskcur,Eskimo Curlew,Numenius borealis,nominate,151498181,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.045,0.04,0.02,0.048,0.001,0.1,0.061,0.039,0,0,0.059,0,0.052,0.218,0.051,0.054,0.014,0.028,0,0,0.054,0,0.043,0.073
faecur,Far Eastern Curlew,Numenius madagascariensis,nominate,151498261,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.042,0.055,0.033,0.049,0,0.087,0.16,0.053,0,0.001,0.04,0,0.056,0.175,0.055,0.035,0.004,0.038,0,0,0.019,0,0.055,0.043
litcur,Little Curlew,Numenius minutus,nominate,151498161,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.02,0.064,0.022,0.035,0,0.035,0.137,0.045,0,0,0.031,0,0.083,0.303,0.04,0.032,0.006,0.028,0,0,0.032,0,0.055,0.032
whimbr,Whimbrel,Numenius phaeopus,nominate,151498121,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.027,0.06,0.027,0.027,0,0.061,0.145,0.039,0,0.001,0.035,0,0.066,0.262,0.027,0.039,0.008,0.042,0.002,0,0.024,0,0.045,0.063
whimbr,Whimbrel,Numenius phaeopus,nominate,151498141,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.039,0.069,0.025,0.026,0,0.013,0.121,0.055,0,0.001,0.013,0,0.095,0.311,0.017,0.041,0.003,0.039,0,0,0.021,0,0.069,0.042
brtcur,Bristle-thighed Curlew,Numenius tahitiensis,nominate,151498101,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.037,0.054,0.036,0.028,0,0.057,0.124,0.046,0.001,0.001,0.035,0,0.054,0.293,0.03,0.054,0.007,0.026,0,0,0.028,0,0.028,0.061
slbcur,Slender-billed Curlew,Numenius tenuirostris,nominate,151498191,Francesc Jutglar,Monomorphic,Not specified,None,Charadriiformes,Scolopacidae ,Sandpipers and Allies,0.05,0.052,0.025,0.034,0,0.004,0.114,0.038,0,0,0.016,0,0.077,0.262,0.024,0.07,0.01,0.048,0,0,0.04,0,0.057,0.079
helgui,Helmeted Guineafowl,Numida meleagris,galeatus,151458631,Francesc Jutglar,Monomorphic,Not specified,None,Galliformes,Numididae ,Guineafowl,0.011,0.026,0.127,0.003,0,0.001,0.017,0.071,0,0.002,0.004,0,0.014,0.123,0.005,0.013,0.128,0.108,0.002,0,0.152,0,0.051,0.142
helgui,Helmeted Guineafowl,Numida meleagris,nominate,151458651,Francesc Jutglar,Monomorphic,Not specified,None,Galliformes,Numididae ,Guineafowl,0,0.025,0.093,0,0.012,0.001,0.023,0.031,0,0.001,0.001,0,0.023,0.12,0.003,0.001,0.206,0.053,0.002,0.002,0.237,0,0.022,0.144
helgui,Helmeted Guineafowl,Numida meleagris,reichenowi,151458671,Francesc Jutglar,Monomorphic,Not specified,None,Galliformes,Numididae ,Guineafowl,0,0.023,0.042,0.001,0.006,0.001,0.015,0.03,0,0.001,0.001,0,0.015,0.119,0.002,0.001,0.411,0.032,0.008,0.001,0.185,0,0.018,0.088
ycnher,Yellow-crowned Night-Heron,Nyctanassa violacea,nominate,152810791,Francesc Jutglar,Monomorphic,Not specified,None,Pelecaniformes,Ardeidae ,"Herons, Egrets, and Bitterns",0.008,0.103,0.037,0.009,0.002,0.014,0.036,0.082,0.01,0.006,0.008,0,0.05,0.212,0.007,0.005,0.043,0.042,0,0,0.116,0,0.129,0.081
lotpot1,Long-tailed Potoo,Nyctibius aethereus,nominate,152844411,Doug Pratt,Monomorphic,Not specified,None,Caprimulgiformes,Nyctibiidae ,Potoos,0.099,0.01,0.018,0.094,0,0.02,0.01,0.012,0.01,0.021,0.04,0,0.005,0.099,0.056,0.142,0.065,0.019,0.013,0,0.169,0,0.01,0.088
lotpot1,Long-tailed Potoo,Nyctibius aethereus,longicaudatus,153383661,Doug Pratt,Monomorphic,Not specified,None,Caprimulgiformes,Nyctibiidae ,Potoos,0.101,0.018,0.022,0.098,0,0.018,0.021,0.022,0.034,0.049,0.036,0.004,0.006,0.138,0.065,0.11,0.028,0.025,0.013,0,0.106,0,0.013,0.073
grepot1,Great Potoo,Nyctibius grandis,nominate,152844401,Doug Pratt,Monomorphic,Not specified,variants,Caprimulgiformes,Nyctibiidae ,Potoos,0.046,0.069,0.029,0.047,0,0.031,0.054,0.045,0.019,0.037,0.055,0,0.073,0.096,0.04,0.07,0.057,0.035,0.016,0,0.09,0,0.053,0.038
grepot1,Great Potoo,Nyctibius grandis,nominate,153383571,Doug Pratt,Monomorphic,Not specified,variants,Caprimulgiformes,Nyctibiidae ,Potoos,0.048,0.048,0.045,0.027,0,0.023,0.061,0.047,0.012,0.022,0.032,0.004,0.05,0.115,0.028,0.052,0.052,0.04,0.014,0,0.141,0,0.067,0.072
compot1,Common Potoo,Nyctibius griseus,nominate,152844491,Doug Pratt,Monomorphic,Not specified,red variant,Caprimulgiformes,Nyctibiidae ,Potoos,0.076,0.028,0.019,0.076,0,0.017,0.017,0.025,0.024,0.061,0.041,0.002,0.025,0.123,0.06,0.094,0.046,0.03,0.029,0,0.118,0,0.03,0.059
compot1,Common Potoo,Nyctibius griseus,nominate,153383731,Doug Pratt,Monomorphic,Not specified,dark variant,Caprimulgiformes,Nyctibiidae ,Potoos,0.071,0.047,0.037,0.051,0,0.007,0.016,0.035,0.006,0.013,0.016,0.004,0.039,0.098,0.034,0.08,0.082,0.04,0.006,0,0.165,0,0.045,0.108
compot1,Common Potoo,Nyctibius griseus,nominate,153383761,Doug Pratt,Monomorphic,Not specified,typical variant,Caprimulgiformes,Nyctibiidae ,Potoos,0.044,0.072,0.044,0.055,0,0.005,0.039,0.068,0.005,0.007,0.022,0,0.054,0.123,0.059,0.047,0.046,0.068,0.001,0,0.101,0,0.087,0.053
